task,suite,method,seed,budget,n_evals,best_value,best_true_value,best_raw,f_star,maximize_raw,time_total,time_objective,wall_time,cost_total,time_overhead,best_metric,fmp_n_evals,fmp_best_loss,fmp_acceptance_rate,fmp_kernel_fraction_dream,fmp_n_rescues,fmp_n_reseeds,fmp_n_bw_refits,fmp_time_total,fmp_time_objective,fmp_time_overhead,fmp_frac_exploit,fmp_acc_exploit,fmp_frac_explore,fmp_acc_explore,fmp_frac_trapped,fmp_acc_trapped,fmp_params,nregret,log_regret
lcbench_7593,lcbench,FMP,9,200,200,-85.80635833740234,-85.80635833740234,85.80635833740234,,True,0.599814300017897,0.0913556000450626,0.6119834000128321,10400.0,0.5084586999728344,85.80635833740234,200.0,-85.80635833740234,0.17341040462427745,0.0,3.0,1.0,18.0,0.5995977999991737,0.10151689988560975,0.498080900113564,0.3063583815028902,0.16981132075471697,0.6358381502890174,0.17272727272727273,0.057803468208092484,0.2,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 9, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,
lcbench_7593,lcbench,FMP,10,200,200,-88.2273941040039,-88.2273941040039,88.2273941040039,,True,0.6001236000447534,0.08908280031755567,0.6118242000229657,10400.0,0.5110407997271977,88.2273941040039,200.0,-88.2273941040039,0.09248554913294797,0.0,3.0,1.0,17.0,0.5999370999634266,0.09927019965834916,0.5006669003050774,0.26011560693641617,0.08888888888888889,0.6473988439306358,0.08928571428571429,0.09248554913294797,0.125,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 10, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,
lcbench_7593,lcbench,FMP,11,200,200,-87.01144409179688,-87.01144409179688,87.01144409179688,,True,0.651928199979011,0.09527109988266602,0.6620360999950208,10400.0,0.556657100096345,87.01144409179688,200.0,-87.01144409179688,0.1907514450867052,0.0,2.0,2.0,18.0,0.6517615000484511,0.10611270001390949,0.5456488000345416,0.41040462427745666,0.22535211267605634,0.5375722543352601,0.1827956989247312,0.05202312138728324,0.0,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 11, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,
lcbench_7593,lcbench,FMP,12,200,200,-82.78653717041016,-82.78653717041016,82.78653717041016,,True,0.564865300024394,0.08135790028609335,0.5757252000039443,10400.0,0.4835073997383006,82.78653717041016,200.0,-82.78653717041016,0.1907514450867052,0.0,2.0,2.0,15.0,0.5646812000195496,0.09075800015125424,0.47392319986829534,0.3179190751445087,0.16363636363636364,0.6473988439306358,0.20535714285714285,0.03468208092485549,0.16666666666666666,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 12, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,
lcbench_7593,lcbench,FMP,13,200,200,-85.92723083496094,-85.92723083496094,85.92723083496094,,True,0.6015853999997489,0.08552949986187741,0.6111753999721259,10400.0,0.5160559001378715,85.92723083496094,200.0,-85.92723083496094,0.16184971098265896,0.0,4.0,0.0,15.0,0.6014189000125043,0.09521790011785924,0.5062009998946451,0.3352601156069364,0.06896551724137931,0.6069364161849711,0.21904761904761905,0.057803468208092484,0.1,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 13, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,
lcbench_7593,lcbench,FMP,14,200,200,-86.57605743408203,-86.57605743408203,86.57605743408203,,True,0.6639774999930523,0.09636039938777685,0.6744364000041969,10400.0,0.5676171006052755,86.57605743408203,200.0,-86.57605743408203,0.19767441860465115,0.0,4.0,1.0,17.0,0.6638185000047088,0.10818839934654534,0.5556301006581634,0.37790697674418605,0.15384615384615385,0.5581395348837209,0.23958333333333334,0.06395348837209303,0.09090909090909091,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 14, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,
lcbench_7593,lcbench,FMP,15,200,200,-80.36260986328125,-80.36260986328125,80.36260986328125,,True,0.586843500030227,0.08610350009985268,0.599666399997659,10400.0,0.5007399999303743,80.36260986328125,200.0,-80.36260986328125,0.1781609195402299,0.0,2.0,1.0,18.0,0.5866055000224151,0.09592900006100535,0.4906764999614097,0.42528735632183906,0.24324324324324326,0.5517241379310345,0.13541666666666666,0.022988505747126436,0.0,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 15, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,
lcbench_7593,lcbench,FMP,16,200,200,-80.00350952148438,-80.00350952148438,80.00350952148438,,True,0.6176469000056386,0.0913674994953908,0.6254841000190936,10400.0,0.5262794005102478,80.00350952148438,200.0,-80.00350952148438,0.1329479768786127,0.0,3.0,1.0,15.0,0.6175229999935254,0.10153670038562268,0.5159862996079028,0.27167630057803466,0.23404255319148937,0.6647398843930635,0.06956521739130435,0.06358381502890173,0.36363636363636365,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 16, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,
lcbench_7593,lcbench,FMP,17,200,200,-80.24344635009766,-80.24344635009766,80.24344635009766,,True,0.5305927000008523,0.08207349939038977,0.5385666999500245,10400.0,0.4485192006104626,80.24344635009766,200.0,-80.24344635009766,0.13372093023255813,0.0,5.0,0.0,15.0,0.5303142000338994,0.09101950033800676,0.43929469969589263,0.37790697674418605,0.13846153846153847,0.5523255813953488,0.1368421052631579,0.06976744186046512,0.08333333333333333,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 17, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,
lcbench_7593,lcbench,FMP,18,200,200,-84.85392761230469,-84.85392761230469,84.85392761230469,,True,0.7572702000034042,0.10443070012843236,0.7665964000043459,10400.0,0.6528394998749718,84.85392761230469,200.0,-84.85392761230469,0.14367816091954022,0.0,2.0,1.0,20.0,0.7571020000032149,0.11660280002979562,0.6404991999734193,0.42528735632183906,0.10810810810810811,0.4885057471264368,0.15294117647058825,0.08620689655172414,0.26666666666666666,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 18, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,
lcbench_7593,lcbench,FMP,19,200,200,-87.18587493896484,-87.18587493896484,87.18587493896484,,True,0.6244312000344507,0.08954179962165654,0.6366812000051141,10400.0,0.5348894004127942,87.18587493896484,200.0,-87.18587493896484,0.1744186046511628,0.0,4.0,1.0,14.0,0.6242481999797747,0.099745899788104,0.5245023001916707,0.3023255813953488,0.19230769230769232,0.6453488372093024,0.17117117117117117,0.05232558139534884,0.1111111111111111,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 19, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,
