suite,task,method,mean,std,sem,median,q25,q75,n
lcbench,lcbench_168330,GP,-75.20005912780762,1.892360372764652,0.42314464314286016,-75.98641204833984,-76.54983329772949,-74.62071990966797,20
lcbench,lcbench_168330,RS,-69.52263221740722,1.3849437904285178,0.30968284604143886,-69.63283157348633,-70.43816375732422,-68.38383293151855,20
lcbench,lcbench_168330,TPE,-72.4694013595581,5.195028798609783,1.161643753876054,-74.63904571533203,-75.78084945678711,-71.90239715576172,20
lcbench,lcbench_168330,TPE_HB,-69.20620136260986,4.418957608425497,0.9881089602129312,-68.8792839050293,-73.02590370178223,-66.78598022460938,20
lcbench,lcbench_168331,CMAES,-76.53503341674805,3.0828682611134197,0.6893502997526173,-76.87265014648438,-78.50273513793945,-75.15767097473145,20
lcbench,lcbench_168331,GP,-86.43612747192383,1.4107257877802297,0.31544787590885354,-86.88076782226562,-86.88076782226562,-86.88076782226562,20
lcbench,lcbench_168331,RS,-65.73225269317626,4.363933864885237,0.9758052771196771,-64.73483085632324,-68.19078063964844,-62.272865295410156,20
lcbench,lcbench_168331,TPE,-77.57807846069336,5.829997620899632,1.3036270988993621,-79.53800582885742,-80.97659873962402,-76.59236145019531,20
lcbench,lcbench_168331,TPE_HB,-65.60617370605469,9.05824058938865,2.0254841714420784,-65.93488693237305,-69.62267112731934,-60.57217216491699,20
lcbench,lcbench_168910,CMAES,-78.53171463012696,5.80695694493439,1.2984750471287798,-79.75890731811523,-83.2441291809082,-73.82812690734863,20
lcbench,lcbench_168910,GP,-88.66182403564453,0.2204050765280469,0.04928407337027573,-88.76686096191406,-88.76762390136719,-88.69662857055664,20
lcbench,lcbench_168910,RS,-72.44348449707032,2.5721497270078957,0.5751501637897177,-72.34292602539062,-74.40610313415527,-70.46517944335938,20
lcbench,lcbench_168910,TPE,-77.75063400268554,7.390466970072501,1.6525586530549015,-73.31452178955078,-86.54512786865234,-72.40246200561523,20
lcbench,lcbench_168910,TPE_HB,-71.46560974121094,5.390128729837781,1.2052694247391875,-69.23630142211914,-73.27889442443848,-68.58975219726562,20
lcbench,lcbench_189873,CMAES,-93.57665252685547,3.287653528222577,0.7351416775572703,-93.81484985351562,-95.37826538085938,-92.94954490661621,20
lcbench,lcbench_189873,GP,-99.12976837158203,0.0,0.0,-99.12976837158203,-99.12976837158203,-99.12976837158203,20
lcbench,lcbench_189873,RS,-84.19099159240723,3.2564974416903416,0.7281749648173753,-84.01121139526367,-86.24670028686523,-81.7886905670166,20
lcbench,lcbench_189873,TPE,-89.25729579925537,7.042129850615743,1.574668105235724,-90.90887451171875,-92.54748153686523,-89.28206634521484,20
lcbench,lcbench_189873,TPE_HB,-86.3590711593628,12.037785292090579,2.69173062116617,-91.21438598632812,-92.54659080505371,-89.08412551879883,20
lcbench,lcbench_189906,CMAES,-92.44369735717774,1.0947505345576662,0.24479366136751743,-92.21216201782227,-93.40250396728516,-91.58526039123535,20
lcbench,lcbench_189906,GP,-94.79876022338867,0.12485099557609036,0.027917531316665814,-94.69552612304688,-94.93633079528809,-94.68902778625488,20
lcbench,lcbench_189906,RS,-89.07538146972657,1.48681321037728,0.3324615408248295,-88.98354721069336,-89.88359642028809,-88.38815879821777,20
lcbench,lcbench_189906,TPE,-92.10169792175293,1.4780340485766952,0.33049846056767157,-91.86701583862305,-93.1408462524414,-91.19634246826172,20
lcbench,lcbench_189906,TPE_HB,-90.99258117675781,1.6596495534224993,0.3711089220279876,-91.29704666137695,-91.73223495483398,-90.69295501708984,20
lcbench,lcbench_7593,CMAES,-85.12966766357422,3.293534314002036,0.7364566612336689,-85.80722427368164,-86.98556137084961,-82.05890274047852,20
lcbench,lcbench_7593,GP,-91.65486907958984,0.0,0.0,-91.65486907958984,-91.65486907958984,-91.65486907958984,20
lcbench,lcbench_7593,RS,-77.28611755371094,1.3484079061487884,0.30151317395468485,-77.50054931640625,-78.0226821899414,-76.51728630065918,20
lcbench,lcbench_7593,TPE,-85.72645568847656,3.7259570933418713,0.8331493341959952,-85.66393280029297,-88.86028289794922,-84.33452987670898,20
lcbench,lcbench_7593,TPE_HB,-80.06480522155762,6.094713078959925,1.362819274791144,-82.65106582641602,-84.00591278076172,-77.66084861755371,20
