method,time_total,time_objective,time_overhead,n_evals,overhead_per_eval_ms
CMAES,0.40260955700017803,0.09000905849643459,0.31260049850374344,200.0,1.5630024925187171
FMP,1.0102249790003406,0.09228680100117344,0.9179381779991672,200.0,4.589690889995836
FMP_DREAM,0.792622104499751,0.0885342959992704,0.7040878085004806,200.0,3.520439042502403
GP,127.27447587749994,0.14894686700095916,127.12552901049898,200.0,635.6276450524949
RS,0.241148974999669,0.09017427150200091,0.1509747034976681,200.0,0.7548735174883404
TPE,6.082425484499691,0.1407057074946715,5.9417197770050185,200.0,29.708598885025093
TPE_HB,16.386019717000128,0.7153641399999833,15.670655577000144,1637.815,9.568025434496658
