task,suite,method,seed,n_evals,best_loss,acceptance_rate,kernel_fraction_dream,n_rescues,n_reseeds,n_bw_refits,time_total,time_objective,time_overhead,frac_exploit,acc_exploit,frac_explore,acc_explore,frac_trapped,acc_trapped
cat__sphere_10d,cat,CTRL_HMM,8,500,0.41252958157161945,0.42291666666666666,0.0,12,0,49,5.693176700006006,0.04235990006418433,5.650816799941822,0.825,0.45707070707070707,0.175,0.2619047619047619,0.0,
cat__sphere_10d,cat,CTRL_HMM,9,500,0.8682250403724492,0.4336099585062241,0.0,10,0,55,5.676755599997705,0.039986199961276725,5.636769400036428,0.8236514522821576,0.45843828715365237,0.17634854771784234,0.3176470588235294,0.0,
cont__ackley_10d,cont,CTRL_HMM,0,500,6.7841373528367725,0.44742268041237115,0.0,7,0,68,3.4435952000058023,0.03611860018281732,3.407476599822985,0.5175257731958763,0.4860557768924303,0.4824742268041237,0.405982905982906,0.0,
cont__ackley_10d,cont,CTRL_HMM,1,500,6.695552333817069,0.4691358024691358,0.0,5,1,68,3.053407799990964,0.0324539998837281,3.020953800107236,0.5390946502057613,0.5419847328244275,0.4609053497942387,0.38392857142857145,0.0,
cont__ackley_10d,cont,CTRL_HMM,2,500,7.573768110528574,0.4794238683127572,0.0,6,0,71,3.877856899998733,0.037545000086538494,3.8403118999121943,0.5061728395061729,0.491869918699187,0.49382716049382713,0.4666666666666667,0.0,
cont__ackley_10d,cont,CTRL_HMM,3,500,5.625934183271369,0.4618556701030928,0.0,7,0,67,3.307357800003956,0.033854699941002764,3.2735031000629533,0.511340206185567,0.5040322580645161,0.488659793814433,0.4177215189873418,0.0,
cont__ackley_10d,cont,CTRL_HMM,4,500,7.065351021841778,0.44008264462809915,0.0,7,1,62,3.7234828999935417,0.058592200046405196,3.6648906999471365,0.5041322314049587,0.4344262295081967,0.49586776859504134,0.44583333333333336,0.0,
cont__ackley_10d,cont,CTRL_HMM,5,500,6.300039531847801,0.465979381443299,0.0,4,3,65,2.9325313000008464,0.03262250001716893,2.8999087999836775,0.5484536082474227,0.4924812030075188,0.4515463917525773,0.4337899543378995,0.0,
cont__ackley_10d,cont,CTRL_HMM,6,500,8.14967108900675,0.42213114754098363,0.0,3,1,77,3.164700299996184,0.03259149989753496,3.1321088000986492,0.48770491803278687,0.41596638655462187,0.5122950819672131,0.428,0.0,
cont__ackley_10d,cont,CTRL_HMM,7,500,6.753969957558555,0.41855670103092785,0.0,7,0,64,2.779675900004804,0.030451599886873737,2.7492243001179304,0.4824742268041237,0.45726495726495725,0.5175257731958763,0.38247011952191234,0.0,
cont__ackley_10d,cont,CTRL_HMM,8,500,6.709558372673705,0.41237113402061853,0.0,6,1,69,3.0389824000012595,0.034774599684169516,3.00420780031709,0.44329896907216493,0.4604651162790698,0.5567010309278351,0.37407407407407406,0.0,
cont__ackley_10d,cont,CTRL_HMM,9,500,5.509337308930263,0.45286885245901637,0.0,4,0,77,3.3759709000005387,0.03435659993556328,3.3416143000649754,0.5,0.5081967213114754,0.5,0.3975409836065574,0.0,
cont__griewank_10d,cont,CTRL_HMM,0,500,3.2927431629071466,0.4885654885654886,0.0,11,0,56,2.5027394000062486,0.033711499825585634,2.469027900180663,0.7817047817047817,0.526595744680851,0.2182952182952183,0.3523809523809524,0.0,
cont__griewank_10d,cont,CTRL_HMM,1,500,4.358573829904177,0.5270833333333333,0.0,12,0,53,2.5267352999944706,0.036465400000452064,2.4902698999940185,0.8083333333333333,0.5541237113402062,0.19166666666666668,0.41304347826086957,0.0,
cont__griewank_10d,cont,CTRL_HMM,2,500,3.1344622134619193,0.5297741273100616,0.0,5,0,72,3.179383999988204,0.03504710005654488,3.144336899931659,0.811088295687885,0.549367088607595,0.188911704312115,0.44565217391304346,0.0,
cont__griewank_10d,cont,CTRL_HMM,3,500,4.98401765641344,0.6024844720496895,0.0,9,0,60,2.7976282999879913,0.041293999704066664,2.7563343002839247,0.8240165631469979,0.6256281407035176,0.17598343685300208,0.49411764705882355,0.0,
cont__griewank_10d,cont,CTRL_HMM,4,500,3.6544487288339416,0.5883575883575883,0.0,11,0,56,2.6350500999978976,0.03375230001984164,2.601297799978056,0.7920997920997921,0.6010498687664042,0.2079002079002079,0.54,0.0,
cont__griewank_10d,cont,CTRL_HMM,5,500,3.855003958054665,0.5652173913043478,0.0,9,0,65,2.726283700001659,0.032966499784379266,2.6933172002172796,0.7971014492753623,0.6103896103896104,0.2028985507246377,0.3877551020408163,0.0,
cont__griewank_10d,cont,CTRL_HMM,6,500,3.9080563717345567,0.5320910973084886,0.0,9,0,59,2.90482019999763,0.038253500213613734,2.8665666997840162,0.8074534161490683,0.558974358974359,0.19254658385093168,0.41935483870967744,0.0,
cont__griewank_10d,cont,CTRL_HMM,7,500,2.373766273885626,0.5596707818930041,0.0,6,0,71,3.1919587000011234,0.04052840011718217,3.151430299883941,0.7592592592592593,0.5962059620596206,0.24074074074074073,0.4444444444444444,0.0,
cont__griewank_10d,cont,CTRL_HMM,8,500,2.589020038653561,0.5619834710743802,0.0,8,0,63,3.3863167999952566,0.03636830017785542,3.349948499817401,0.7954545454545454,0.6077922077922078,0.20454545454545456,0.3838383838383838,0.0,
cont__griewank_10d,cont,CTRL_HMM,9,500,5.8946442064305815,0.5608247422680412,0.0,7,0,64,3.4449745000019902,0.035704000139958225,3.409270499862032,0.7443298969072165,0.6343490304709142,0.2556701030927835,0.3467741935483871,0.0,
cont__levy_10d,cont,CTRL_HMM,0,500,1.1632454217256558,0.5155925155925156,0.0,11,0,55,2.564857599994866,0.04623389990592841,2.5186237000889378,0.760914760914761,0.5519125683060109,0.2390852390852391,0.4,0.0,
cont__levy_10d,cont,CTRL_HMM,1,500,0.9551847750237363,0.494824016563147,0.0,9,0,58,2.62268669999321,0.04608360008569434,2.5766030999075156,0.722567287784679,0.5730659025787965,0.2774327122153209,0.291044776119403,0.0,
cont__levy_10d,cont,CTRL_HMM,2,500,1.746045082785892,0.5322245322245323,0.0,11,0,52,2.4721060000010766,0.04205159992852714,2.4300544000725495,0.7941787941787942,0.5732984293193717,0.20582120582120583,0.37373737373737376,0.0,
cont__levy_10d,cont,CTRL_HMM,3,500,0.6530320188982284,0.5477178423236515,0.0,10,0,54,3.1058581999968737,0.05935460013279226,3.0465035998640815,0.7655601659751037,0.5745257452574526,0.23443983402489627,0.46017699115044247,0.0,
cont__levy_10d,cont,CTRL_HMM,4,500,2.147278203358483,0.5228215767634855,0.0,10,0,58,2.5890351999987615,0.04192940016218927,2.5471057998365723,0.7676348547717843,0.518918918918919,0.23236514522821577,0.5357142857142857,0.0,
cont__levy_10d,cont,CTRL_HMM,5,500,5.460341088925157,0.48140495867768596,0.0,8,0,60,3.525399699996342,0.06502919986087363,3.4603705001354683,0.7024793388429752,0.5147058823529411,0.2975206611570248,0.4027777777777778,0.0,
cont__levy_10d,cont,CTRL_HMM,6,500,1.8584914509610213,0.5416666666666666,0.0,12,0,52,3.3678968000021996,0.07511119989794679,3.292785600104253,0.8041666666666667,0.5803108808290155,0.19583333333333333,0.3829787234042553,0.0,
cont__levy_10d,cont,CTRL_HMM,7,500,2.223364741582698,0.475103734439834,0.0,10,0,56,2.600006199994823,0.04277329995238688,2.557232900042436,0.6846473029045643,0.4909090909090909,0.3153526970954357,0.4407894736842105,0.0,
cont__levy_10d,cont,CTRL_HMM,8,500,3.401778836629889,0.47925311203319504,0.0,10,0,58,2.605147599999327,0.043439899949589744,2.5617077000497375,0.7074688796680498,0.5131964809384164,0.2925311203319502,0.3971631205673759,0.0,
cont__levy_10d,cont,CTRL_HMM,9,500,2.3780809201707536,0.4875,0.0,12,0,53,2.853455300006317,0.051643999831867404,2.8018113001744496,0.74375,0.5070028011204482,0.25625,0.43089430894308944,0.0,
cont__michalewicz_10d,cont,CTRL_HMM,0,500,-5.167020168927336,0.4166666666666667,0.0,12,0,50,2.676076000003377,0.03546530019957572,2.6406106998038013,0.4375,0.44761904761904764,0.5625,0.3925925925925926,0.0,
cont__michalewicz_10d,cont,CTRL_HMM,1,500,-5.158440552009941,0.35625,0.0,12,0,53,2.6267407999985153,0.03564150033344049,2.591099299665075,0.41041666666666665,0.43147208121827413,0.5895833333333333,0.303886925795053,0.0,
cont__michalewicz_10d,cont,CTRL_HMM,2,500,-4.734095277105263,0.37422037422037424,0.0,11,0,53,3.162074299994856,0.05335799999011215,3.108716300004744,0.4407484407484408,0.419811320754717,0.5592515592515592,0.3382899628252788,0.0,
cont__michalewicz_10d,cont,CTRL_HMM,3,500,-5.610491359319436,0.4342379958246347,0.0,13,0,46,3.3478317000117386,0.056291199900442734,3.291540500111296,0.4613778705636743,0.49321266968325794,0.5386221294363257,0.38372093023255816,0.0,
cont__michalewicz_10d,cont,CTRL_HMM,4,500,-5.300244272740841,0.40165631469979296,0.0,9,0,62,3.105904099997133,0.04483029984112363,3.0610738001560094,0.46790890269151136,0.42920353982300885,0.5320910973084886,0.377431906614786,0.0,
cont__michalewicz_10d,cont,CTRL_HMM,5,500,-4.9177313869384,0.39375,0.0,12,0,52,3.745812199995271,0.05972090002615005,3.686091299969121,0.4791666666666667,0.4608695652173913,0.5208333333333334,0.332,0.0,
cont__michalewicz_10d,cont,CTRL_HMM,6,500,-3.83003045510535,0.3921161825726141,0.0,10,0,56,2.6949270000040997,0.03767309988324996,2.6572539001208497,0.45020746887966806,0.3870967741935484,0.549792531120332,0.39622641509433965,0.0,
cont__michalewicz_10d,cont,CTRL_HMM,7,500,-4.996482290915911,0.41995841995842,0.0,11,0,52,3.507717499989667,0.061789000101271085,3.445928499888396,0.46361746361746364,0.43946188340807174,0.5363825363825364,0.40310077519379844,0.0,
cont__michalewicz_10d,cont,CTRL_HMM,8,500,-5.002346437049466,0.3983402489626556,0.0,10,0,55,2.602664999998524,0.03685220002080314,2.5658127999777207,0.4730290456431535,0.42105263157894735,0.5269709543568465,0.3779527559055118,0.0,
cont__michalewicz_10d,cont,CTRL_HMM,9,500,-5.275666292894444,0.3908523908523909,0.0,11,0,57,2.6351574000000255,0.03565550011990126,2.5995018998801243,0.4282744282744283,0.4029126213592233,0.5717255717255717,0.38181818181818183,0.0,
cont__rastrigin_10d,cont,CTRL_HMM,0,500,61.837981720509966,0.40208333333333335,0.0,12,0,53,2.7416792000003625,0.03735550025885459,2.704323699741508,0.41875,0.4228855721393035,0.58125,0.3870967741935484,0.0,
cont__rastrigin_10d,cont,CTRL_HMM,1,500,57.03974711260641,0.38333333333333336,0.0,12,0,52,2.7611531000002287,0.03860250013531186,2.722550599864917,0.42916666666666664,0.5,0.5708333333333333,0.2956204379562044,0.0,
cont__rastrigin_10d,cont,CTRL_HMM,2,500,86.92499974396684,0.4270833333333333,0.0,12,0,50,2.4526448999968125,0.030722000083187595,2.421922899913625,0.4708333333333333,0.4690265486725664,0.5291666666666667,0.38976377952755903,0.0,
cont__rastrigin_10d,cont,CTRL_HMM,3,500,54.22116327957577,0.45020746887966806,0.0,10,0,57,2.563011699996423,0.03043369998340495,2.532578000013018,0.4730290456431535,0.5789473684210527,0.5269709543568465,0.3346456692913386,0.0,
cont__rastrigin_10d,cont,CTRL_HMM,4,500,64.04161458347939,0.3875,0.0,12,0,53,3.517896600009408,0.04204890002438333,3.4758476999850245,0.4625,0.42342342342342343,0.5375,0.35658914728682173,0.0,
cont__rastrigin_10d,cont,CTRL_HMM,5,500,48.70708649199847,0.42083333333333334,0.0,12,0,53,2.50750569999218,0.03208280018588994,2.47542289980629,0.46875,0.4444444444444444,0.53125,0.4,0.0,
cont__rastrigin_10d,cont,CTRL_HMM,6,500,59.60373304815147,0.3783783783783784,0.0,11,0,54,2.5727198000095086,0.030624699880718254,2.5420951001287904,0.44282744282744285,0.4084507042253521,0.5571725571725572,0.35447761194029853,0.0,
cont__rastrigin_10d,cont,CTRL_HMM,7,500,63.78741504694148,0.41372141372141374,0.0,11,0,56,3.191155799999251,0.037574699861579575,3.1535811001376715,0.4303534303534304,0.4782608695652174,0.5696465696465697,0.36496350364963503,0.0,
cont__rastrigin_10d,cont,CTRL_HMM,8,500,58.600082962443025,0.4041666666666667,0.0,12,0,48,2.5241928000032203,0.032910799971432425,2.491282000031788,0.46041666666666664,0.3755656108597285,0.5395833333333333,0.42857142857142855,0.0,
cont__rastrigin_10d,cont,CTRL_HMM,9,500,74.14583595327076,0.3471933471933472,0.0,11,0,56,2.647373499989044,0.03212080002413131,2.6152526999649126,0.41995841995842,0.3910891089108911,0.58004158004158,0.3154121863799283,0.0,
cont__rosenbrock_10d,cont,CTRL_HMM,0,500,12.58781749023248,0.5631469979296067,0.0,9,0,62,1.3962169000005815,0.0172316999087343,1.3789852000918472,0.7846790890269151,0.6200527704485488,0.2153209109730849,0.3557692307692308,0.0,
cont__rosenbrock_10d,cont,CTRL_HMM,1,500,13.93391094206712,0.4875,0.0,12,0,55,1.000695700000506,0.013229500327724963,0.9874661996727809,0.75625,0.509641873278237,0.24375,0.4188034188034188,0.0,
cont__rosenbrock_10d,cont,CTRL_HMM,2,500,10.111709167526152,0.554639175257732,0.0,7,0,64,1.0977151000115555,0.013588499976322055,1.0841266000352334,0.7793814432989691,0.6111111111111112,0.22061855670103092,0.35514018691588783,0.0,
cont__rosenbrock_10d,cont,CTRL_HMM,3,500,10.643325409802712,0.6133056133056133,0.0,11,0,54,0.9462906999979168,0.012831099724280648,0.9334596002736362,0.8232848232848233,0.6464646464646465,0.17671517671517672,0.4588235294117647,0.0,
cont__rosenbrock_10d,cont,CTRL_HMM,4,500,24.388019720225437,0.5469728601252609,0.0,13,0,47,0.9329489000083413,0.0128696999308886,0.9200792000774527,0.8329853862212944,0.5889724310776943,0.16701461377870563,0.3375,0.0,
cont__rosenbrock_10d,cont,CTRL_HMM,5,500,8.163540690837326,0.5416666666666666,0.0,13,0,51,1.1739253999985522,0.015472400205908343,1.1584529997926438,0.8583333333333333,0.558252427184466,0.14166666666666666,0.4411764705882353,0.0,
cont__rosenbrock_10d,cont,CTRL_HMM,6,500,16.401652509345496,0.5392561983471075,0.0,8,0,67,1.3780451999919023,0.015938199809170328,1.362107000182732,0.8181818181818182,0.5808080808080808,0.18181818181818182,0.3522727272727273,0.0,
cont__rosenbrock_10d,cont,CTRL_HMM,7,500,13.156735900750459,0.524896265560166,0.0,10,0,56,1.1417363999935333,0.014633399929152802,1.1271030000643805,0.8070539419087137,0.5681233933161953,0.19294605809128632,0.34408602150537637,0.0,
cont__rosenbrock_10d,cont,CTRL_HMM,8,500,12.128021826164247,0.553941908713693,0.0,10,0,54,0.9455827000056161,0.012788300096872263,0.9327943999087438,0.8464730290456431,0.5735294117647058,0.15352697095435686,0.44594594594594594,0.0,
cont__rosenbrock_10d,cont,CTRL_HMM,9,500,15.676016346053252,0.5196687370600414,0.0,9,0,58,1.0371861000021454,0.013381499971728772,1.0238046000304166,0.8178053830227743,0.5417721518987342,0.18219461697722567,0.42045454545454547,0.0,
cont__schwefel_10d,cont,CTRL_HMM,0,500,1789.3977152349257,0.44398340248962653,0.0,10,0,56,2.599293300008867,0.027570400008698925,2.571722900000168,0.529045643153527,0.49019607843137253,0.470954356846473,0.3920704845814978,0.0,
cont__schwefel_10d,cont,CTRL_HMM,1,500,1521.4795305460166,0.42505133470225875,0.0,5,0,72,3.3273384000058286,0.028420699964044616,3.298917700041784,0.4455852156057495,0.46543778801843316,0.5544147843942505,0.3925925925925926,0.0,
cont__schwefel_10d,cont,CTRL_HMM,2,500,1153.6058244145052,0.3983402489626556,0.0,10,0,60,2.7710836000042036,0.028178299849969335,2.7429053001542343,0.46887966804979253,0.4469026548672566,0.5311203319502075,0.35546875,0.0,
cont__schwefel_10d,cont,CTRL_HMM,3,500,1962.321448953905,0.45,0.0,12,0,52,3.320134699999471,0.04254790014238097,3.2775867998570902,0.4895833333333333,0.4595744680851064,0.5104166666666666,0.44081632653061226,0.0,
cont__schwefel_10d,cont,CTRL_HMM,4,500,1533.1696929781265,0.4057971014492754,0.0,9,0,59,2.8058452999976,0.030682200012961403,2.7751630999846384,0.453416149068323,0.45662100456621,0.546583850931677,0.36363636363636365,0.0,
cont__schwefel_10d,cont,CTRL_HMM,5,500,1640.4277845204042,0.4658385093167702,0.0,9,0,61,2.8303032999974675,0.030609199879108928,2.7996941001183586,0.5134575569358178,0.5241935483870968,0.4865424430641822,0.40425531914893614,0.0,
cont__schwefel_10d,cont,CTRL_HMM,6,500,1676.5434264821033,0.4140786749482402,0.0,9,0,58,2.6787253000074998,0.028283899911912158,2.6504414000955876,0.5010351966873706,0.4380165289256198,0.4989648033126294,0.3900414937759336,0.0,
cont__schwefel_10d,cont,CTRL_HMM,7,500,1167.6510242295658,0.42738589211618255,0.0,10,0,57,2.775658400001703,0.02801130013540387,2.747647099866299,0.48132780082987553,0.49137931034482757,0.5186721991701245,0.368,0.0,
cont__schwefel_10d,cont,CTRL_HMM,8,500,1731.762371826349,0.3762993762993763,0.0,11,0,55,3.1549751999991713,0.034465499833459035,3.1205097001657123,0.3866943866943867,0.478494623655914,0.6133056133056133,0.31186440677966104,0.0,
cont__schwefel_10d,cont,CTRL_HMM,9,500,1433.507914117397,0.42768595041322316,0.0,8,0,62,3.5764158999954816,0.04003919994283933,3.5363767000526423,0.45661157024793386,0.5067873303167421,0.5433884297520661,0.3612167300380228,0.0,
cont__sphere_10d,cont,CTRL_HMM,0,500,0.6477329734423781,0.5643153526970954,0.0,10,0,56,2.494953400004306,0.0238285001978511,2.4711248998064548,0.8029045643153527,0.6175710594315246,0.1970954356846473,0.3473684210526316,0.0,
cont__sphere_10d,cont,CTRL_HMM,1,500,0.7166042651279656,0.5051975051975052,0.0,11,0,54,2.3982989999931306,0.02338089994736947,2.374918100045761,0.7920997920997921,0.5433070866141733,0.2079002079002079,0.36,0.0,
cont__sphere_10d,cont,CTRL_HMM,2,500,1.3330422297056308,0.5381443298969072,0.0,7,0,66,2.6572881000029156,0.023989099805476144,2.6332990001974395,0.8082474226804124,0.5586734693877551,0.19175257731958764,0.45161290322580644,0.0,
cont__sphere_10d,cont,CTRL_HMM,3,500,0.41352502328236895,0.577962577962578,0.0,11,0,53,2.6919362999906298,0.028653999834205024,2.6632823001564248,0.8024948024948025,0.5958549222797928,0.19750519750519752,0.5052631578947369,0.0,
cont__sphere_10d,cont,CTRL_HMM,4,500,0.9176233167313884,0.5793814432989691,0.0,7,0,66,2.6850753000035184,0.02403349986707326,2.661041800136445,0.8061855670103093,0.5831202046035806,0.19381443298969073,0.5638297872340425,0.0,
cont__sphere_10d,cont,CTRL_HMM,5,500,2.1502565540156415,0.5257731958762887,0.0,7,0,64,3.104000899998937,0.0339394999173237,3.070061400081613,0.7917525773195876,0.5625,0.20824742268041238,0.38613861386138615,0.0,
cont__sphere_10d,cont,CTRL_HMM,6,500,0.8642366643405689,0.533195020746888,0.0,10,0,58,2.368864600008237,0.023306999792112038,2.345557600216125,0.8070539419087137,0.5604113110539846,0.19294605809128632,0.41935483870967744,0.0,
cont__sphere_10d,cont,CTRL_HMM,7,500,0.4093566331745633,0.5847107438016529,0.0,8,0,62,2.9722155000054045,0.03012190009758342,2.942093599907821,0.7727272727272727,0.6229946524064172,0.22727272727272727,0.45454545454545453,0.0,
cont__sphere_10d,cont,CTRL_HMM,8,500,0.9478450591353034,0.5467775467775468,0.0,11,0,53,2.811726900006761,0.02947450005740393,2.782252399949357,0.814968814968815,0.5739795918367347,0.18503118503118504,0.42696629213483145,0.0,
cont__sphere_10d,cont,CTRL_HMM,9,500,1.5447928989927324,0.5113871635610766,0.0,9,0,62,2.573688599994057,0.02475560006860178,2.548932999925455,0.772256728778468,0.5764075067024129,0.2277432712215321,0.2909090909090909,0.0,
cont__styblinski_tang_10d,cont,CTRL_HMM,0,500,-346.66059808332875,0.45643153526970953,0.0,10,0,56,3.2166874000104144,0.03782370021508541,3.178863699795329,0.6224066390041494,0.51,0.3775933609958506,0.36813186813186816,0.0,
cont__styblinski_tang_10d,cont,CTRL_HMM,1,500,-380.9774223383548,0.4772727272727273,0.0,8,0,61,2.851160999998683,0.032382999910623766,2.8187780000880593,0.6694214876033058,0.5185185185185185,0.3305785123966942,0.39375,0.0,
cont__styblinski_tang_10d,cont,CTRL_HMM,2,500,-360.7390109703373,0.47107438016528924,0.0,8,0,60,2.758086599991657,0.035841999924741685,2.722244600066915,0.5950413223140496,0.5277777777777778,0.4049586776859504,0.3877551020408163,0.0,
cont__styblinski_tang_10d,cont,CTRL_HMM,3,500,-378.94264085700996,0.5154639175257731,0.0,7,0,64,2.785731800002395,0.031880199909210205,2.753851600093185,0.6742268041237114,0.5535168195718655,0.32577319587628867,0.43670886075949367,0.0,
cont__styblinski_tang_10d,cont,CTRL_HMM,4,500,-372.7668079443904,0.4537987679671458,0.0,5,0,74,3.1339639999932842,0.032606399967335165,3.101357600025949,0.6694045174537988,0.4815950920245399,0.33059548254620125,0.39751552795031053,0.0,
cont__styblinski_tang_10d,cont,CTRL_HMM,5,500,-334.58849268182206,0.5103734439834025,0.0,10,0,58,2.691230100012035,0.03373599998303689,2.657494100028998,0.6680497925311203,0.5124223602484472,0.33195020746887965,0.50625,0.0,
cont__styblinski_tang_10d,cont,CTRL_HMM,6,500,-332.40294178790066,0.4968944099378882,0.0,9,0,64,2.8890886000008322,0.03237430000444874,2.8567142999963835,0.6873706004140787,0.5180722891566265,0.31262939958592134,0.4503311258278146,0.0,
cont__styblinski_tang_10d,cont,CTRL_HMM,7,500,-353.8876642114634,0.505175983436853,0.0,9,0,61,2.751101899993955,0.040329600145923905,2.7107722998480313,0.7039337474120083,0.5470588235294118,0.29606625258799174,0.40559440559440557,0.0,
cont__styblinski_tang_10d,cont,CTRL_HMM,8,500,-342.9479067906488,0.5238095238095238,0.0,9,0,58,2.8968468999955803,0.035465300010400824,2.8613815999851795,0.7474120082815735,0.5512465373961218,0.2525879917184265,0.4426229508196721,0.0,
cont__styblinski_tang_10d,cont,CTRL_HMM,9,500,-345.81251225531355,0.4554865424430642,0.0,9,0,60,3.403406099998392,0.04019340006925631,3.363212699929136,0.6645962732919255,0.48909657320872274,0.33540372670807456,0.3888888888888889,0.0,
lcbench_167152,lcbench,CTRL_HMM,0,200,-97.6580810546875,0.7258064516129032,0.0,3,3,14,0.6348731000034604,0.12092449994815979,0.5139486000553006,0.9408602150537635,0.7314285714285714,0.05913978494623656,0.6363636363636364,0.0,
lcbench_167152,lcbench,CTRL_HMM,1,200,-97.8732681274414,0.6989247311827957,0.0,3,3,10,0.616210799998953,0.11760030014556833,0.4986104998533847,0.9301075268817204,0.6936416184971098,0.06989247311827956,0.7692307692307693,0.0,
lcbench_167152,lcbench,CTRL_HMM,2,200,-97.07272338867188,0.6358695652173914,0.0,4,4,10,0.41419549999409355,0.06303860001207795,0.3511568999820156,0.7934782608695652,0.6506849315068494,0.20652173913043478,0.5789473684210527,0.0,
lcbench_167152,lcbench,CTRL_HMM,3,200,-97.13198852539062,0.6918918918918919,0.0,3,4,12,0.41645509999943897,0.062154200146324,0.35430089985311497,0.9459459459459459,0.6857142857142857,0.05405405405405406,0.8,0.0,
lcbench_167152,lcbench,CTRL_HMM,4,200,-97.26732635498047,0.6368421052631579,0.0,1,1,24,0.408607800010941,0.054835499919136055,0.35377230009180494,0.9052631578947369,0.622093023255814,0.09473684210526316,0.7777777777777778,0.0,
lcbench_167152,lcbench,CTRL_HMM,5,200,-97.71956634521484,0.7135135135135136,0.0,4,3,14,0.3164886000013212,0.04315370011318009,0.2733348998881411,0.9567567567567568,0.7175141242937854,0.043243243243243246,0.625,0.0,
lcbench_167152,lcbench,CTRL_HMM,6,200,-97.82698059082031,0.7119565217391305,0.0,5,3,13,0.3179511000053026,0.04509620006137993,0.27285489994392265,0.9293478260869565,0.7192982456140351,0.07065217391304347,0.6153846153846154,0.0,
lcbench_167152,lcbench,CTRL_HMM,7,200,-97.6640396118164,0.6666666666666666,0.0,5,4,13,0.42890929999703076,0.06831440003588796,0.3605948999611428,0.9016393442622951,0.6848484848484848,0.09836065573770492,0.5,0.0,
