knob,level,task,mean,sem,count
hmm_window,8.0,cont__schwefel_10d,0.9931992400984797,0.05677422155135796,10
hmm_window,8.0,lcbench_126026,0.0,0.25465661016996366,10
hmm_window,8.0,lcbench_167181,5.684341886080802e-15,0.14554432252411506,10
hmm_window,8.0,lcbench_167185,-5.684341886080802e-15,0.05268006330112147,10
hmm_window,8.0,lcbench_168329,2.842170943040401e-15,0.7659029723194525,10
hmm_window,8.0,lcbench_189908,5.684341886080802e-15,0.1244473024033902,10
hmm_window,8.0,lcbench_7593,-5.684341886080802e-15,1.0995395440920244,10
hmm_window,16.0,cat__ackley_10d,0.9448438818077414,0.029230996203184183,10
hmm_window,16.0,cont__rastrigin_10d,1.0400355019758545,0.04117450502422011,10
hmm_window,16.0,cont__schwefel_10d,0.9714565967351729,0.06684246572651557,10
hmm_window,16.0,lcbench_126026,0.011371612548828125,0.25018056259122956,10
hmm_window,16.0,lcbench_167181,0.18168334960938068,0.11553796958546686,10
hmm_window,16.0,lcbench_167185,0.04882659912108807,0.06089450550464551,10
hmm_window,16.0,lcbench_168329,-1.536013412475583,1.343717006938414,10
hmm_window,16.0,lcbench_189908,-0.03392486572265056,0.102526093654674,10
hmm_window,16.0,lcbench_7593,0.4403404235839787,0.909877600655652,10
hmm_window,32.0,cat__ackley_10d,1.0605803136050522,0.061684249929759856,10
hmm_window,32.0,cont__rastrigin_10d,0.9590232801814291,0.03545192075890683,10
hmm_window,32.0,cont__schwefel_10d,0.9364561612173489,0.08035835896405785,10
hmm_window,32.0,lcbench_126026,0.04747085571289063,0.17882871730595604,10
hmm_window,32.0,lcbench_167181,0.10054016113281819,0.06604299528682252,10
hmm_window,32.0,lcbench_167185,-0.019943237304693183,0.07504883429530636,10
hmm_window,32.0,lcbench_168329,-1.5457569122314425,1.2429688509721697,10
hmm_window,32.0,lcbench_189908,-0.06576614379882244,0.188288969495137,10
hmm_window,32.0,lcbench_7593,-0.3257873535156307,0.6814220646231036,10
kde_tau,0.005,cat__ackley_10d,1.0161877065604497,0.03216691764019174,10
kde_tau,0.005,cont__rastrigin_10d,0.9874493625221563,0.04126524145241548,10
kde_tau,0.005,cont__schwefel_10d,1.045981272358298,0.03708426650426551,10
kde_tau,0.005,lcbench_126026,0.9479759216308594,0.2080962709668706,10
kde_tau,0.005,lcbench_167181,0.23489074707031818,0.1587521940422746,10
kde_tau,0.005,lcbench_167185,0.12732620239257245,0.09247343039851226,10
kde_tau,0.005,lcbench_168329,-2.289169311523435,1.6404879424579548,10
kde_tau,0.005,lcbench_189908,0.29252853393555256,0.15309832929043288,10
kde_tau,0.005,lcbench_7593,0.7121978759765568,0.8379171519522081,10
kde_tau,0.015,cat__ackley_10d,0.9613861606193538,0.03933798826611137,10
kde_tau,0.015,cont__rastrigin_10d,1.0276762683885516,0.05584702986613942,10
kde_tau,0.015,cont__schwefel_10d,1.0518233163545034,0.054985652576903285,10
kde_tau,0.015,lcbench_126026,0.3885353088378906,0.28865233731604933,10
kde_tau,0.015,lcbench_167181,0.34405364990234943,0.09834234433660476,10
kde_tau,0.015,lcbench_167185,0.15082855224608807,0.07674152764131206,10
kde_tau,0.015,lcbench_168329,-0.11171073913573934,1.1945078099760522,10
kde_tau,0.015,lcbench_189908,0.3185028076171932,0.19981666060364794,10
kde_tau,0.015,lcbench_7593,1.4248085021972599,0.6676806315157688,10
kde_tau,0.05,cat__ackley_10d,1.0087757928576324,0.033631947577979146,10
kde_tau,0.05,cont__rastrigin_10d,0.9855216899141815,0.04367908188247684,10
kde_tau,0.05,cont__schwefel_10d,0.9931992400984797,0.05677422155135796,10
kde_tau,0.05,lcbench_126026,0.0,0.25465661016996366,10
kde_tau,0.05,lcbench_167181,5.684341886080802e-15,0.14554432252411506,10
kde_tau,0.05,lcbench_167185,-5.684341886080802e-15,0.05268006330112147,10
kde_tau,0.05,lcbench_168329,2.842170943040401e-15,0.7659029723194525,10
kde_tau,0.05,lcbench_189908,5.684341886080802e-15,0.1244473024033902,10
kde_tau,0.05,lcbench_7593,-5.684341886080802e-15,1.0995395440920244,10
kde_tau,0.15,cat__ackley_10d,1.0023028409310217,0.0337919814436948,10
kde_tau,0.15,cont__rastrigin_10d,1.0216661145560093,0.04574707200175347,10
kde_tau,0.15,cont__schwefel_10d,1.1129048983701182,0.06685762313028648,10
kde_tau,0.15,lcbench_126026,0.19485626220703126,0.18703055684189962,10
kde_tau,0.15,lcbench_167181,-0.10281677246093182,0.16604964718295334,10
kde_tau,0.15,lcbench_167185,-0.02154617309570881,0.09643356707541936,10
kde_tau,0.15,lcbench_168329,-6.35034370422363,1.5328074561232772,10
kde_tau,0.15,lcbench_189908,-0.3872001647949162,0.27792721991492797,10
kde_tau,0.15,lcbench_7593,-1.0972816467285214,0.6024851734419256,10
kde_tau,0.5,cat__ackley_10d,1.3314723677306075,0.06174129374275764,10
kde_tau,0.5,cont__rastrigin_10d,1.1642897938344674,0.03082418248518596,10
kde_tau,0.5,cont__schwefel_10d,1.4653514847704656,0.039365365852040216,10
kde_tau,0.5,lcbench_126026,-0.2866218566894531,0.2082592967301531,10
kde_tau,0.5,lcbench_167181,-0.7241233825683537,0.32012432452256817,10
kde_tau,0.5,lcbench_167185,-0.0005325317382869343,0.06969265765557,10
kde_tau,0.5,lcbench_168329,-8.933048629760739,1.5458564759080218,10
