task,suite,method,seed,budget,n_evals,best_value,best_true_value,best_raw,f_star,maximize_raw,time_total,time_objective,wall_time,cost_total,time_overhead,fmp_n_evals,fmp_best_loss,fmp_acceptance_rate,fmp_kernel_fraction_dream,fmp_n_rescues,fmp_n_reseeds,fmp_n_bw_refits,fmp_time_total,fmp_time_objective,fmp_time_overhead,fmp_frac_exploit,fmp_acc_exploit,fmp_frac_explore,fmp_acc_explore,fmp_frac_trapped,fmp_acc_trapped,fmp_params,regret,best_metric,truncated,knob,level,score
cat__ackley_10d,cat,R__002,0,500,500,10.81623027099836,10.81623027099836,10.81623027099836,0.0,False,2.19385300000431,0.013734600972384214,2.1975111999781802,500.0,2.180118399031926,500,10.81623027099836,0.3986636971046771,0.31403118040089084,14,0,35,2.1936229999992065,0.024539499543607235,2.1690835004555993,0.7973273942093542,0.40782122905027934,0.1915367483296214,0.3372093023255814,0.011135857461024499,0.8,"{""T_mcmc"": 0.7309997196033968, ""burnin_fraction"": 0.3498496228768718, ""bw_prior_strength"": 3.1780980773314185, ""decoder"": ""soft"", ""emission_mu"": [-0.07827797495352043, 0.7827797495352043, 0.11741696243028064], ""emission_sigma"": [0.4696678497211226, 1.9569493738380108, 0.15655594990704086], ""explore_subsample"": false, ""hmm_window"": 7, ""kde_tau"": 0.07739301153339168, ""n_chains"": 5, ""n_init"": 37, ""orchestrate_every"": 5, ""p_dream"": 0.34510057866729216, ""rejection_streak"": 7, ""seed"": 0, ""sigma_fraction"": 0.03461481234822475, ""wide_sigma_fraction"": 0.0983683056829615}",10.81623027099836,10.81623027099836,,random,,0.9905860885667748
cat__ackley_10d,cat,R__002,1,500,500,11.992230580211602,11.992230580211602,11.992230580211602,0.0,False,2.096480000007432,0.013484200171660632,2.0995355000486597,500.0,2.0829957998357713,500,11.992230580211602,0.42761692650334077,0.34075723830734966,13,1,35,2.096271499991417,0.024102800467517227,2.0721686995238997,0.8351893095768375,0.432,0.15367483296213807,0.37681159420289856,0.011135857461024499,0.8,"{""T_mcmc"": 0.7309997196033968, ""burnin_fraction"": 0.3498496228768718, ""bw_prior_strength"": 3.1780980773314185, ""decoder"": ""soft"", ""emission_mu"": [-0.07827797495352043, 0.7827797495352043, 0.11741696243028064], ""emission_sigma"": [0.4696678497211226, 1.9569493738380108, 0.15655594990704086], ""explore_subsample"": false, ""hmm_window"": 7, ""kde_tau"": 0.07739301153339168, ""n_chains"": 5, ""n_init"": 37, ""orchestrate_every"": 5, ""p_dream"": 0.34510057866729216, ""rejection_streak"": 7, ""seed"": 1, ""sigma_fraction"": 0.03461481234822475, ""wide_sigma_fraction"": 0.0983683056829615}",11.992230580211602,11.992230580211602,,random,,1.0982880805981758
cat__ackley_10d,cat,R__002,2,500,500,12.764469620100236,12.764469620100236,12.764469620100236,0.0,False,1.9259180999943055,0.012840100796893239,1.9287641000119038,500.0,1.9130779991974123,500,12.764469620100236,0.4170403587443946,0.3721973094170404,14,3,33,1.9256861999747343,0.023508999845944345,1.90217720012879,0.8094170403587444,0.44321329639889195,0.17040358744394618,0.2894736842105263,0.020179372197309416,0.4444444444444444,"{""T_mcmc"": 0.7309997196033968, ""burnin_fraction"": 0.3498496228768718, ""bw_prior_strength"": 3.1780980773314185, ""decoder"": ""soft"", ""emission_mu"": [-0.07827797495352043, 0.7827797495352043, 0.11741696243028064], ""emission_sigma"": [0.4696678497211226, 1.9569493738380108, 0.15655594990704086], ""explore_subsample"": false, ""hmm_window"": 7, ""kde_tau"": 0.07739301153339168, ""n_chains"": 5, ""n_init"": 37, ""orchestrate_every"": 5, ""p_dream"": 0.34510057866729216, ""rejection_streak"": 7, ""seed"": 2, ""sigma_fraction"": 0.03461481234822475, ""wide_sigma_fraction"": 0.0983683056829615}",12.764469620100236,12.764469620100236,,random,,1.1690122821726339
cat__ackley_10d,cat,R__002,3,500,500,12.07069449087929,12.07069449087929,12.07069449087929,0.0,False,2.118706499983091,0.014407900627702475,2.1218303000205196,500.0,2.1042985993553884,500,12.07069449087929,0.401330376940133,0.3991130820399113,12,0,40,2.1184662000159733,0.02538139943499118,2.093084800580982,0.7516629711751663,0.3952802359882006,0.23725055432372505,0.3925233644859813,0.011086474501108648,1.0,"{""T_mcmc"": 0.7309997196033968, ""burnin_fraction"": 0.3498496228768718, ""bw_prior_strength"": 3.1780980773314185, ""decoder"": ""soft"", ""emission_mu"": [-0.07827797495352043, 0.7827797495352043, 0.11741696243028064], ""emission_sigma"": [0.4696678497211226, 1.9569493738380108, 0.15655594990704086], ""explore_subsample"": false, ""hmm_window"": 7, ""kde_tau"": 0.07739301153339168, ""n_chains"": 5, ""n_init"": 37, ""orchestrate_every"": 5, ""p_dream"": 0.34510057866729216, ""rejection_streak"": 7, ""seed"": 3, ""sigma_fraction"": 0.03461481234822475, ""wide_sigma_fraction"": 0.0983683056829615}",12.07069449087929,12.07069449087929,,random,,1.1054740646623615
cat__ackley_10d,cat,R__002,4,500,500,12.795250123046081,12.795250123046081,12.795250123046081,0.0,False,1.9811129000154324,0.013607399887405336,1.9841365999891423,500.0,1.967505500128027,500,12.795250123046081,0.42058165548098436,0.3668903803131991,16,0,29,1.9808970000012778,0.024714599712751806,1.956182400288526,0.8926174496644296,0.41854636591478694,0.09395973154362416,0.40476190476190477,0.013422818791946308,0.6666666666666666,"{""T_mcmc"": 0.7309997196033968, ""burnin_fraction"": 0.3498496228768718, ""bw_prior_strength"": 3.1780980773314185, ""decoder"": ""soft"", ""emission_mu"": [-0.07827797495352043, 0.7827797495352043, 0.11741696243028064], ""emission_sigma"": [0.4696678497211226, 1.9569493738380108, 0.15655594990704086], ""explore_subsample"": false, ""hmm_window"": 7, ""kde_tau"": 0.07739301153339168, ""n_chains"": 5, ""n_init"": 37, ""orchestrate_every"": 5, ""p_dream"": 0.34510057866729216, ""rejection_streak"": 7, ""seed"": 4, ""sigma_fraction"": 0.03461481234822475, ""wide_sigma_fraction"": 0.0983683056829615}",12.795250123046081,12.795250123046081,,random,,1.171831262284309
cat__ackley_10d,cat,R__003,0,500,500,12.280310096431116,12.280310096431116,12.280310096431116,0.0,False,1.6949569000280462,0.013411900086794049,1.69752620003419,500.0,1.6815449999412522,500,12.280310096431116,0.4716981132075472,0.5723270440251572,15,0,41,1.6947776000015438,0.024027200415730476,1.6707503995858133,0.6939203354297694,0.43202416918429004,0.29350104821802936,0.5571428571428572,0.012578616352201259,0.6666666666666666,"{""T_mcmc"": 1.4618800201816322, ""burnin_fraction"": 0.28033635580034216, ""bw_prior_strength"": 4.238268966052219, ""decoder"": ""soft"", ""emission_mu"": [-0.00238678186574686, 0.023867818657468603, 0.00358017279862029], ""emission_sigma"": [0.01432069119448116, 0.0596695466436715, 0.00477356373149372], ""explore_subsample"": false, ""hmm_window"": 14, ""kde_tau"": 0.021759735506955064, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.5800284530205562, ""rejection_streak"": 7, ""seed"": 0, ""sigma_fraction"": 0.049518792864735234, ""wide_sigma_fraction"": 2.529060329415566}",12.280310096431116,12.280310096431116,,random,,1.1246713540694566
cat__ackley_10d,cat,R__003,1,500,500,11.95584803231124,11.95584803231124,11.95584803231124,0.0,False,1.6453029999975115,0.013297099503688514,1.6488673000130802,500.0,1.632005900493823,500,11.95584803231124,0.5157894736842106,0.5789473684210527,16,1,38,1.6451060000108555,0.02363049954874441,1.621475500462111,0.6126315789473684,0.46735395189003437,0.37684210526315787,0.5810055865921788,0.010526315789473684,1.0,"{""T_mcmc"": 1.4618800201816322, ""burnin_fraction"": 0.28033635580034216, ""bw_prior_strength"": 4.238268966052219, ""decoder"": ""soft"", ""emission_mu"": [-0.00238678186574686, 0.023867818657468603, 0.00358017279862029], ""emission_sigma"": [0.01432069119448116, 0.0596695466436715, 0.00477356373149372], ""explore_subsample"": false, ""hmm_window"": 14, ""kde_tau"": 0.021759735506955064, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.5800284530205562, ""rejection_streak"": 7, ""seed"": 1, ""sigma_fraction"": 0.049518792864735234, ""wide_sigma_fraction"": 2.529060329415566}",11.95584803231124,11.95584803231124,,random,,1.0949560467089428
cat__ackley_10d,cat,R__003,2,500,500,15.624563166251138,15.624563166251138,15.624563166251138,0.0,False,1.7430976000032388,0.012759200297296047,1.7450381999951787,500.0,1.7303383997059427,500,15.624563166251138,0.4822546972860125,0.5887265135699373,11,2,53,1.7429684000089765,0.023169499239884317,1.7197989007690921,0.4801670146137787,0.4434782608695652,0.5093945720250522,0.5122950819672131,0.010438413361169102,0.8,"{""T_mcmc"": 1.4618800201816322, ""burnin_fraction"": 0.28033635580034216, ""bw_prior_strength"": 4.238268966052219, ""decoder"": ""soft"", ""emission_mu"": [-0.00238678186574686, 0.023867818657468603, 0.00358017279862029], ""emission_sigma"": [0.01432069119448116, 0.0596695466436715, 0.00477356373149372], ""explore_subsample"": false, ""hmm_window"": 14, ""kde_tau"": 0.021759735506955064, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.5800284530205562, ""rejection_streak"": 7, ""seed"": 2, ""sigma_fraction"": 0.049518792864735234, ""wide_sigma_fraction"": 2.529060329415566}",15.624563166251138,15.624563166251138,,random,,1.4309490945215069
cat__ackley_10d,cat,R__003,3,500,500,11.641361932880647,11.641361932880647,11.641361932880647,0.0,False,1.639225399994757,0.013405499514192343,1.6420406000106595,500.0,1.6258199004805647,500,11.641361932880647,0.4357894736842105,0.5831578947368421,16,1,38,1.6390354000031948,0.023804099764674902,1.61523130023852,0.5894736842105263,0.37142857142857144,0.391578947368421,0.5161290322580645,0.018947368421052633,0.7777777777777778,"{""T_mcmc"": 1.4618800201816322, ""burnin_fraction"": 0.28033635580034216, ""bw_prior_strength"": 4.238268966052219, ""decoder"": ""soft"", ""emission_mu"": [-0.00238678186574686, 0.023867818657468603, 0.00358017279862029], ""emission_sigma"": [0.01432069119448116, 0.0596695466436715, 0.00477356373149372], ""explore_subsample"": false, ""hmm_window"": 14, ""kde_tau"": 0.021759735506955064, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.5800284530205562, ""rejection_streak"": 7, ""seed"": 3, ""sigma_fraction"": 0.049518792864735234, ""wide_sigma_fraction"": 2.529060329415566}",11.641361932880647,11.641361932880647,,random,,1.0661543711400647
cat__ackley_10d,cat,R__003,4,500,500,11.412383344506388,11.412383344506388,11.412383344506388,0.0,False,1.637565299984999,0.013977599097415805,1.6405143000301905,500.0,1.6235877008875832,500,11.412383344506388,0.5744234800838575,0.6184486373165619,15,0,41,1.6374075000057928,0.02472900052089244,1.6126784994849004,0.44863731656184486,0.514018691588785,0.5450733752620545,0.6192307692307693,0.006289308176100629,1.0,"{""T_mcmc"": 1.4618800201816322, ""burnin_fraction"": 0.28033635580034216, ""bw_prior_strength"": 4.238268966052219, ""decoder"": ""soft"", ""emission_mu"": [-0.00238678186574686, 0.023867818657468603, 0.00358017279862029], ""emission_sigma"": [0.01432069119448116, 0.0596695466436715, 0.00477356373149372], ""explore_subsample"": false, ""hmm_window"": 14, ""kde_tau"": 0.021759735506955064, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.5800284530205562, ""rejection_streak"": 7, ""seed"": 4, ""sigma_fraction"": 0.049518792864735234, ""wide_sigma_fraction"": 2.529060329415566}",11.412383344506388,11.412383344506388,,random,,1.045183755820291
