method,time_total,time_objective,time_overhead,n_evals,overhead_per_eval_ms
CMAES,0.5259695276924994,0.11690823442418499,0.4090612932683143,200.0,2.0453064663415716
FMP,1.2566400405767266,0.11804735825381403,1.1385926823229127,200.0,5.6929634116145635
FMP_DREAM,0.9815081724988256,0.11314729883821341,0.8683608736606122,200.0,4.341804368303062
GP,109.20637496942234,0.12059268806295642,109.08578228135939,200.0,545.4289114067969
RS,0.3149192921163586,0.11249794288500058,0.20242134923135802,200.0,1.01210674615679
SMAC,107.88707833212882,0.09417436784599677,107.79290396428283,200.0,538.9645198214141
TPE,6.092968035577248,0.14012082113746985,5.952847214439778,200.0,29.76423607219889
TPE_HB,30.61133799769264,0.9117414140357281,29.69959658365691,1658.196153846154,17.9107860760437
