task,suite,method,seed,budget,n_evals,best_value,best_true_value,best_raw,f_star,maximize_raw,time_total,time_objective,wall_time,cost_total,time_overhead,fmp_n_evals,fmp_best_loss,fmp_acceptance_rate,fmp_kernel_fraction_dream,fmp_n_rescues,fmp_n_reseeds,fmp_n_bw_refits,fmp_time_total,fmp_time_objective,fmp_time_overhead,fmp_frac_exploit,fmp_acc_exploit,fmp_frac_explore,fmp_acc_explore,fmp_frac_trapped,fmp_acc_trapped,fmp_params,regret,best_metric,truncated,nregret,log_regret
cont__sphere_10d,cont,L4_SOFT,9,500,500,0.41437024520102544,0.41437024520102544,0.41437024520102544,0.0,False,1.6169295000145212,0.006908600626047701,1.622262499993667,500.0,1.6100208993884735,500,0.41437024520102544,0.11904761904761904,0.0,15,0,40,1.6167954999837093,0.013595200143754482,1.6032002998399548,0.4588744588744589,0.018867924528301886,0.4523809523809524,0.22009569377990432,0.08874458874458875,0.12195121951219512,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 9, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",0.41437024520102544,0.41437024520102544,,,-0.38261143764631417
cont__sphere_10d,cont,L5_DREAM,0,500,500,0.8023388373158661,0.8023388373158661,0.8023388373158661,0.0,False,1.189920000033453,0.006913900491781533,1.2004847000353038,500.0,1.1830060995416716,500,0.8023388373158661,0.1351931330472103,0.4871244635193133,11,0,51,1.1897156999912113,0.01394379959674552,1.1757719003944658,0.38412017167381973,0.07262569832402235,0.5708154506437768,0.15789473684210525,0.045064377682403435,0.38095238095238093,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 0, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",0.8023388373158661,0.8023388373158661,,,-0.09564218520722748
cont__sphere_10d,cont,L5_DREAM,1,500,500,1.018665321704331,1.018665321704331,1.018665321704331,0.0,False,1.1473241000203416,0.00704909983323887,1.1525743999518454,500.0,1.1402750001871027,500,1.018665321704331,0.12284482758620689,0.5495689655172413,13,0,44,1.1471864999621175,0.013589400390628725,1.1335970995714888,0.30603448275862066,0.04929577464788732,0.6357758620689655,0.13220338983050847,0.05818965517241379,0.4074074074074074,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 1, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",1.018665321704331,1.018665321704331,,,0.008031521777898284
cont__sphere_10d,cont,L5_DREAM,2,500,500,2.920635320924392,2.920635320924392,2.920635320924392,0.0,False,1.3517751999897882,0.006864801049232483,1.3571467000292614,500.0,1.3449103989405558,500,2.920635320924392,0.13771186440677965,0.5254237288135594,5,0,69,1.3516416000202298,0.013455700420308858,1.338185899599921,0.23728813559322035,0.16071428571428573,0.7097457627118644,0.11044776119402985,0.05296610169491525,0.4,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 2, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",2.920635320924392,2.920635320924392,,,0.465477333078605
cont__sphere_10d,cont,L5_DREAM,3,500,500,0.7358577989686373,0.7358577989686373,0.7358577989686373,0.0,False,1.1951238000183366,0.007169200049247593,1.2054067000281066,500.0,1.187954599969089,500,0.7358577989686373,0.13304721030042918,0.4957081545064378,10,1,50,1.1948450999916531,0.014108199975453317,1.1807369000161998,0.33905579399141633,0.10126582278481013,0.6158798283261803,0.1289198606271777,0.045064377682403435,0.42857142857142855,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 3, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",0.7358577989686373,0.7358577989686373,,,-0.13320610290374937
cont__sphere_10d,cont,L5_DREAM,4,500,500,2.175570385928701,2.175570385928701,2.175570385928701,0.0,False,1.126085099996999,0.006966699904296547,1.1363740999950096,500.0,1.1191184000927024,500,2.175570385928701,0.10129310344827586,0.5323275862068966,13,0,48,1.1258700999896973,0.013829799368977547,1.1120403006207198,0.3857758620689655,0.0670391061452514,0.5732758620689655,0.10526315789473684,0.040948275862068964,0.3684210526315789,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 4, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",2.175570385928701,2.175570385928701,,,0.337573138525717
cont__sphere_10d,cont,L5_DREAM,5,500,500,1.3489083052515303,1.3489083052515303,1.3489083052515303,0.0,False,1.6283364999690093,0.0076082993182353675,1.6381784999975935,500.0,1.620728200650774,500,1.3489083052515303,0.12738853503184713,0.49256900212314225,6,0,67,1.628174300014507,0.015331100032199174,1.6128431999823079,0.23142250530785563,0.07339449541284404,0.721868365180467,0.12058823529411765,0.04670912951167728,0.5,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 5, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",1.3489083052515303,1.3489083052515303,,,0.1299824286368243
cont__sphere_10d,cont,L5_DREAM,6,500,500,1.7172114627733817,1.7172114627733817,1.7172114627733817,0.0,False,1.2934591000084765,0.006751999957486987,1.300246300001163,500.0,1.2867071000509895,500,1.7172114627733817,0.14712153518123666,0.4925373134328358,8,0,60,1.2932509999955073,0.01358119968790561,1.2796698003076017,0.26865671641791045,0.07936507936507936,0.6844349680170576,0.1557632398753894,0.046908315565031986,0.4090909090909091,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 6, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",1.7172114627733817,1.7172114627733817,,,0.2348237788308381
cont__sphere_10d,cont,L5_DREAM,7,500,500,0.9487492219273305,0.9487492219273305,0.9487492219273305,0.0,False,1.235304499976337,0.007062400225549936,1.2440891999867745,500.0,1.228242099750787,500,0.9487492219273305,0.13118279569892474,0.4967741935483871,12,0,49,1.2350962999626063,0.014904299983754754,1.2201919999788515,0.37849462365591396,0.09090909090909091,0.5548387096774193,0.13953488372093023,0.06666666666666667,0.2903225806451613,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 7, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",0.9487492219273305,0.9487492219273305,,,-0.022848567262335348
cont__sphere_10d,cont,L5_DREAM,8,500,500,1.5098058985315035,1.5098058985315035,1.5098058985315035,0.0,False,1.3180926000350155,0.007568400120362639,1.327890899963677,500.0,1.3105241999146529,500,1.5098058985315035,0.12258064516129032,0.46881720430107526,12,0,51,1.3178311999654397,0.014919600100256503,1.3029115998651832,0.3741935483870968,0.08045977011494253,0.578494623655914,0.14869888475836432,0.047311827956989246,0.13636363636363635,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 8, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",1.5098058985315035,1.5098058985315035,,,0.17892111774702538
cont__sphere_10d,cont,L5_DREAM,9,500,500,0.7930980001253384,0.7930980001253384,0.7930980001253384,0.0,False,1.3663229999947362,0.007716100022662431,1.3748982999823056,500.0,1.3586068999720737,500,0.7930980001253384,0.12875536480686695,0.5107296137339056,11,0,52,1.366123499989044,0.015336199779994786,1.3507873002090491,0.34120171673819744,0.1069182389937107,0.6201716738197425,0.12110726643598616,0.03862660944206009,0.4444444444444444,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 9, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",0.7930980001253384,0.7930980001253384,,,-0.1006731452366957
cont__sphere_10d,cont,L5_DREAM_LEGACYKERNEL,0,500,500,0.8023388373158661,0.8023388373158661,0.8023388373158661,0.0,False,1.2670472000027075,0.007235400436911732,1.273157999967225,500.0,1.2598117995657958,500,0.8023388373158661,0.1351931330472103,0.4871244635193133,11,0,51,1.2668701999937184,0.014665499853435904,1.2522047001402825,0.38412017167381973,0.07262569832402235,0.5708154506437768,0.15789473684210525,0.045064377682403435,0.38095238095238093,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""dream_symmetric"": false, ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 0, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",0.8023388373158661,0.8023388373158661,,,-0.09564218520722748
cont__sphere_10d,cont,L5_DREAM_LEGACYKERNEL,1,500,500,1.018665321704331,1.018665321704331,1.018665321704331,0.0,False,1.062342000019271,0.006661500199697912,1.071370100020431,500.0,1.055680499819573,500,1.018665321704331,0.12284482758620689,0.5495689655172413,13,0,44,1.0621361000230536,0.013691199361346662,1.048444900661707,0.30603448275862066,0.04929577464788732,0.6357758620689655,0.13220338983050847,0.05818965517241379,0.4074074074074074,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""dream_symmetric"": false, ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 1, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",1.018665321704331,1.018665321704331,,,0.008031521777898284
cont__sphere_10d,cont,L5_DREAM_LEGACYKERNEL,2,500,500,2.920635320924392,2.920635320924392,2.920635320924392,0.0,False,1.5844115000218153,0.012771899404469877,1.5907033000257798,500.0,1.5716396006173454,500,2.920635320924392,0.13771186440677965,0.5254237288135594,5,0,69,1.5842304000398144,0.020288200641516596,1.5639421993982978,0.23728813559322035,0.16071428571428573,0.7097457627118644,0.11044776119402985,0.05296610169491525,0.4,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""dream_symmetric"": false, ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 2, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",2.920635320924392,2.920635320924392,,,0.465477333078605
cont__sphere_10d,cont,L5_DREAM_LEGACYKERNEL,3,500,500,0.7358577989686373,0.7358577989686373,0.7358577989686373,0.0,False,1.3010722000035457,0.007619298703502864,1.3078391999588348,500.0,1.2934529013000429,500,0.7358577989686373,0.13304721030042918,0.4957081545064378,10,1,50,1.300874800013844,0.015141499694436789,1.2857333003194071,0.33905579399141633,0.10126582278481013,0.6158798283261803,0.1289198606271777,0.045064377682403435,0.42857142857142855,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""dream_symmetric"": false, ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 3, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",0.7358577989686373,0.7358577989686373,,,-0.13320610290374937
cont__sphere_10d,cont,L5_DREAM_LEGACYKERNEL,4,500,500,2.175570385928701,2.175570385928701,2.175570385928701,0.0,False,1.098332300025504,0.006654000317212194,1.1087808000156656,500.0,1.0916782997082919,500,2.175570385928701,0.10129310344827586,0.5323275862068966,13,0,48,1.0981191999744624,0.01415239943889901,1.0839668005355634,0.3857758620689655,0.0670391061452514,0.5732758620689655,0.10526315789473684,0.040948275862068964,0.3684210526315789,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""dream_symmetric"": false, ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 4, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",2.175570385928701,2.175570385928701,,,0.337573138525717
cont__sphere_10d,cont,L5_DREAM_LEGACYKERNEL,5,500,500,1.3489083052515303,1.3489083052515303,1.3489083052515303,0.0,False,1.5305716000148095,0.00739930005511269,1.5371746000018902,500.0,1.5231722999596968,500,1.3489083052515303,0.12738853503184713,0.49256900212314225,6,0,67,1.5303525000344962,0.014747000124771148,1.515605499909725,0.23142250530785563,0.07339449541284404,0.721868365180467,0.12058823529411765,0.04670912951167728,0.5,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""dream_symmetric"": false, ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 5, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",1.3489083052515303,1.3489083052515303,,,0.1299824286368243
cont__sphere_10d,cont,L5_DREAM_LEGACYKERNEL,6,500,500,1.7172114627733817,1.7172114627733817,1.7172114627733817,0.0,False,1.3215583999990486,0.007062699762172997,1.3310854000155814,500.0,1.3144957002368756,500,1.7172114627733817,0.14712153518123666,0.4925373134328358,8,0,60,1.3213616000139154,0.013882499537430704,1.3074791004764847,0.26865671641791045,0.07936507936507936,0.6844349680170576,0.1557632398753894,0.046908315565031986,0.4090909090909091,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""dream_symmetric"": false, ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 6, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",1.7172114627733817,1.7172114627733817,,,0.2348237788308381
cont__sphere_10d,cont,L5_DREAM_LEGACYKERNEL,7,500,500,0.9487492219273305,0.9487492219273305,0.9487492219273305,0.0,False,1.145808000001125,0.006941300758626312,1.1548026999807917,500.0,1.1388666992424987,500,0.9487492219273305,0.13118279569892474,0.4967741935483871,12,0,49,1.1456275999662466,0.013645199709571898,1.1319824002566747,0.37849462365591396,0.09090909090909091,0.5548387096774193,0.13953488372093023,0.06666666666666667,0.2903225806451613,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""dream_symmetric"": false, ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 7, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",0.9487492219273305,0.9487492219273305,,,-0.022848567262335348
cont__sphere_10d,cont,L5_DREAM_LEGACYKERNEL,8,500,500,1.5098058985315035,1.5098058985315035,1.5098058985315035,0.0,False,1.3058924000361003,0.007306200044695288,1.3141860999749042,500.0,1.298586199991405,500,1.5098058985315035,0.12258064516129032,0.46881720430107526,12,0,51,1.3057001000270247,0.014512400142848492,1.2911876998841763,0.3741935483870968,0.08045977011494253,0.578494623655914,0.14869888475836432,0.047311827956989246,0.13636363636363635,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""dream_symmetric"": false, ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 8, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",1.5098058985315035,1.5098058985315035,,,0.17892111774702538
cont__sphere_10d,cont,L5_DREAM_LEGACYKERNEL,9,500,500,0.7930980001253384,0.7930980001253384,0.7930980001253384,0.0,False,1.1887610999983735,0.006866799725685269,1.198223199986387,500.0,1.1818943002726883,500,0.7930980001253384,0.12875536480686695,0.5107296137339056,11,0,52,1.1885617999942042,0.013861000770702958,1.1747007992235012,0.34120171673819744,0.1069182389937107,0.6201716738197425,0.12110726643598616,0.03862660944206009,0.4444444444444444,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""dream_symmetric"": false, ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.5, ""rejection_streak"": 14, ""seed"": 9, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",0.7930980001253384,0.7930980001253384,,,-0.1006731452366957
cont__styblinski_tang_10d,cont,L1_K1_VITERBI_SUB,0,500,500,-316.4165980134565,-316.4165980134565,-316.4165980134565,-391.6616570377142,False,2.551450700033456,0.011734599829651415,2.560884199978318,500.0,2.5397161002038047,500,-316.4165980134565,0.1949685534591195,0.0,0,0,93,2.5512702999985777,0.019199499336536974,2.5320708006620407,0.429769392033543,0.0975609756097561,0.44025157232704404,0.3238095238095238,0.129979035639413,0.08064516129032258,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""viterbi"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": true, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 1, ""n_init"": 23, ""orchestrate_every"": 0, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 0, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",75.24505902425767,-316.4165980134565,,,1.8764779872034025
cont__styblinski_tang_10d,cont,L1_K1_VITERBI_SUB,1,500,500,-367.9944372922473,-367.9944372922473,-367.9944372922473,-391.6616570377142,False,2.3383109000278637,0.010972999327350408,2.3497030999860726,500.0,2.3273379007005133,500,-367.9944372922473,0.2662473794549266,0.0,0,0,93,2.3381092000054196,0.018016699643339962,2.3200925003620796,0.48218029350104824,0.10434782608695652,0.4549266247379455,0.4700460829493088,0.06289308176100629,0.03333333333333333,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""viterbi"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": true, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 1, ""n_init"": 23, ""orchestrate_every"": 0, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 1, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",23.667219745466866,-367.9944372922473,,,1.3741472431373618
cont__styblinski_tang_10d,cont,L1_K1_VITERBI_SUB,2,500,500,-336.7055518840488,-336.7055518840488,-336.7055518840488,-391.6616570377142,False,2.4453705999767408,0.011296300566755235,2.452457100036554,500.0,2.4340742994099855,500,-336.7055518840488,0.23270440251572327,0.0,0,0,93,2.4451748999999836,0.018437099875882268,2.4267378001241013,0.4989517819706499,0.18487394957983194,0.4549266247379455,0.2995391705069124,0.04612159329140461,0.09090909090909091,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""viterbi"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": true, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 1, ""n_init"": 23, ""orchestrate_every"": 0, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 2, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",54.95610515366536,-336.7055518840488,,,1.740015945845354
