task,suite,method,seed,n_evals,best_loss,acceptance_rate,kernel_fraction_dream,n_rescues,n_reseeds,n_bw_refits,time_total,time_objective,time_overhead,frac_exploit,acc_exploit,frac_explore,acc_explore,frac_trapped,acc_trapped
lcbench_189862,lcbench,FMP_DREAM,11,200,-94.14498901367188,0.234375,0.7291666666666666,0,0,36,1.411604900029488,0.18135420011822134,1.2302506999112666,0.296875,0.24561403508771928,0.703125,0.22962962962962963,0.0,
lcbench_189862,lcbench,FMP_DREAM,12,200,-90.16645812988281,0.21875,0.7083333333333334,0,0,36,1.4073741000029258,0.18878570018569008,1.2185883998172358,0.3229166666666667,0.25806451612903225,0.6770833333333334,0.2,0.0,
lcbench_189862,lcbench,FMP_DREAM,13,200,-93.02332305908203,0.22916666666666666,0.75,0,0,36,1.3433696000138298,0.17980449961032718,1.1635651004035026,0.3541666666666667,0.3235294117647059,0.6458333333333334,0.1774193548387097,0.0,
lcbench_189862,lcbench,FMP_DREAM,14,200,-90.26143646240234,0.265625,0.75,0,0,36,1.3428177000023425,0.18034870031988248,1.16246899968246,0.46875,0.3333333333333333,0.53125,0.20588235294117646,0.0,
lcbench_189862,lcbench,FMP_DREAM,15,200,-84.84874725341797,0.15625,0.6979166666666666,0,0,36,1.3553412000183016,0.18209150002803653,1.173249699990265,0.3177083333333333,0.18032786885245902,0.6822916666666666,0.1450381679389313,0.0,
lcbench_189862,lcbench,FMP_DREAM,16,200,-93.86779022216797,0.19791666666666666,0.8020833333333334,0,0,36,1.2481337999925017,0.17313770012697205,1.0749960998655297,0.2760416666666667,0.2641509433962264,0.7135416666666666,0.1678832116788321,0.010416666666666666,0.5
lcbench_189862,lcbench,FMP_DREAM,17,200,-92.77242279052734,0.19791666666666666,0.7239583333333334,0,0,36,1.378357400011737,0.1788500000257045,1.1995073999860324,0.2760416666666667,0.22641509433962265,0.7083333333333334,0.18382352941176472,0.015625,0.3333333333333333
lcbench_189862,lcbench,FMP_DREAM,18,200,-93.34644317626953,0.1875,0.7864583333333334,0,0,36,1.3156319000408985,0.17493929999182,1.1406926000490785,0.22916666666666666,0.2727272727272727,0.765625,0.1564625850340136,0.005208333333333333,1.0
lcbench_189862,lcbench,FMP_DREAM,19,200,-89.40132141113281,0.25,0.7239583333333334,0,0,36,1.3490672000334598,0.17140090028988197,1.1776662997435778,0.3802083333333333,0.2876712328767123,0.6041666666666666,0.22413793103448276,0.015625,0.3333333333333333
lcbench_189865,lcbench,FMP_DREAM,0,200,-98.37822723388672,0.2916666666666667,0.7552083333333334,0,0,36,1.389134600001853,0.18696649954654276,1.2021681004553102,0.4479166666666667,0.36046511627906974,0.5520833333333334,0.2358490566037736,0.0,
lcbench_189865,lcbench,FMP_DREAM,1,200,-97.59476470947266,0.2604166666666667,0.6510416666666666,0,0,36,1.4953182999743149,0.1847593997954391,1.3105589001788758,0.3802083333333333,0.3287671232876712,0.6197916666666666,0.2184873949579832,0.0,
lcbench_189865,lcbench,FMP_DREAM,2,200,-97.62120056152344,0.2760416666666667,0.71875,0,0,36,1.3994598000426777,0.18690749915549532,1.2125523008871824,0.3645833333333333,0.35714285714285715,0.6354166666666666,0.22950819672131148,0.0,
lcbench_189865,lcbench,FMP_DREAM,3,200,-98.30057525634766,0.3125,0.75,0,0,36,1.3731544999754988,0.1833045999519527,1.189849900023546,0.4739583333333333,0.4065934065934066,0.5104166666666666,0.22448979591836735,0.015625,0.3333333333333333
lcbench_189865,lcbench,FMP_DREAM,4,200,-98.49613952636719,0.2864583333333333,0.7291666666666666,0,0,36,1.3652224999968894,0.1804434002842754,1.184779099712614,0.4010416666666667,0.36363636363636365,0.5989583333333334,0.23478260869565218,0.0,
lcbench_189865,lcbench,FMP_DREAM,5,200,-96.52217102050781,0.375,0.71875,0,0,36,1.417855600011535,0.19595960044534877,1.2218959995661862,0.5989583333333334,0.40869565217391307,0.4010416666666667,0.3246753246753247,0.0,
lcbench_189865,lcbench,FMP_DREAM,6,200,-98.53597259521484,0.19270833333333334,0.7447916666666666,0,0,36,1.5311604000162333,0.2044876006548293,1.326672799361404,0.3177083333333333,0.32786885245901637,0.6666666666666666,0.1171875,0.015625,0.6666666666666666
lcbench_189865,lcbench,FMP_DREAM,7,200,-98.6661148071289,0.2708333333333333,0.7291666666666666,0,0,36,1.4388336999691091,0.18915039993589744,1.2496833000332117,0.4010416666666667,0.23376623376623376,0.5989583333333334,0.2956521739130435,0.0,
lcbench_189865,lcbench,FMP_DREAM,8,200,-98.02609252929688,0.2552083333333333,0.78125,0,0,36,1.431159200030379,0.19837939977878705,1.232779800251592,0.4166666666666667,0.25,0.5833333333333334,0.25892857142857145,0.0,
lcbench_189865,lcbench,FMP_DREAM,9,200,-97.97824096679688,0.328125,0.7447916666666666,0,0,36,1.4173633999889717,0.19427510065725073,1.223088299331721,0.4895833333333333,0.39361702127659576,0.5104166666666666,0.2653061224489796,0.0,
lcbench_189865,lcbench,FMP_DREAM,10,200,-98.25333404541016,0.296875,0.765625,0,0,36,1.4594256000127643,0.1897102998336777,1.2697153001790866,0.5,0.3541666666666667,0.5,0.23958333333333334,0.0,
lcbench_189865,lcbench,FMP_DREAM,11,200,-98.05189514160156,0.265625,0.7604166666666666,0,0,36,1.3804650000529364,0.19466790003934875,1.1857971000135876,0.3333333333333333,0.34375,0.6666666666666666,0.2265625,0.0,
lcbench_189865,lcbench,FMP_DREAM,12,200,-97.96964263916016,0.25,0.7864583333333334,0,0,36,1.3783231999841519,0.18201630015391856,1.1963068998302333,0.359375,0.4057971014492754,0.640625,0.16260162601626016,0.0,
lcbench_189865,lcbench,FMP_DREAM,13,200,-97.89193725585938,0.22395833333333334,0.7864583333333334,0,0,36,1.3571488000452518,0.19048360013402998,1.1666651999112219,0.2760416666666667,0.2830188679245283,0.7239583333333334,0.2014388489208633,0.0,
lcbench_189865,lcbench,FMP_DREAM,14,200,-97.34156036376953,0.2864583333333333,0.703125,0,0,36,1.3804898000089452,0.17511300009209663,1.2053767999168485,0.4270833333333333,0.3048780487804878,0.5729166666666666,0.2727272727272727,0.0,
