task,suite,method,seed,budget,n_evals,best_value,best_true_value,best_raw,f_star,maximize_raw,time_total,time_objective,wall_time,cost_total,time_overhead,regret,best_metric,fmp_n_evals,fmp_best_loss,fmp_acceptance_rate,fmp_kernel_fraction_dream,fmp_n_rescues,fmp_n_reseeds,fmp_n_bw_refits,fmp_time_total,fmp_time_objective,fmp_time_overhead,fmp_frac_exploit,fmp_acc_exploit,fmp_frac_explore,fmp_acc_explore,fmp_frac_trapped,fmp_acc_trapped,fmp_params,nregret,log_regret
noisy__schwefel_10d,noisy,RS,12,500,500,2393.706783997001,2669.486078241138,2393.706783997001,0.0,False,0.4905215000035241,0.14009230089141056,0.49355249997461215,500.0,0.35042919911211357,2669.486078241138,2669.486078241138,,,,,,,,,,,,,,,,,,1.0074742404070505,3.426427660290831
noisy__schwefel_10d,noisy,RS,13,500,500,2041.23442206559,2525.821936078827,2041.23442206559,0.0,False,0.468133200018201,0.1358153999899514,0.4711985000176355,500.0,0.3323178000282496,2525.821936078827,2525.821936078827,,,,,,,,,,,,,,,,,,0.9532548445171611,3.40240273065946
noisy__schwefel_10d,noisy,RS,14,500,500,2163.7028368283272,2784.8476990358595,2163.7028368283272,0.0,False,0.43932060000952333,0.1243301008362323,0.44218589999945834,500.0,0.314990499173291,2784.8476990358595,2784.8476990358595,,,,,,,,,,,,,,,,,,1.0510121566485413,3.4448014489614724
noisy__schwefel_10d,noisy,RS,15,500,500,2407.602693331938,2972.6282906924166,2407.602693331938,0.0,False,0.4695204999879934,0.13376930047525093,0.4723470999742858,500.0,0.33575119951274246,2972.6282906924166,2972.6282906924166,,,,,,,,,,,,,,,,,,1.1218812690535123,3.4731406066843387
noisy__schwefel_10d,noisy,RS,16,500,500,1927.5899475108638,2722.6407329533986,1927.5899475108638,0.0,False,0.4696097999694757,0.13259000092511997,0.4726422000094317,500.0,0.33701979904435575,2722.6407329533986,2722.6407329533986,,,,,,,,,,,,,,,,,,1.0275350100873397,3.4349903376345803
noisy__schwefel_10d,noisy,RS,17,500,500,1999.1048400319778,2630.53396749915,1999.1048400319778,0.0,False,0.4896512000123039,0.13766899961046875,0.49461980001069605,500.0,0.35198220040183514,2630.53396749915,2630.53396749915,,,,,,,,,,,,,,,,,,0.992773565059123,3.420043914117288
noisy__schwefel_10d,noisy,RS,18,500,500,2011.901880509436,2445.1093380537823,2011.901880509436,0.0,False,0.4778270000242628,0.13492869975743815,0.48114069999428466,500.0,0.34289830026682466,2445.1093380537823,2445.1093380537823,,,,,,,,,,,,,,,,,,0.9227936017898198,3.388298284257885
noisy__schwefel_10d,noisy,RS,19,500,500,2268.0638874336664,2782.100884479811,2268.0638874336664,0.0,False,0.4917371000046842,0.14101469982415438,0.49518189998343587,500.0,0.3507224001805298,2782.100884479811,2782.100884479811,,,,,,,,,,,,,,,,,,1.0499754983453007,3.4443728743183204
noisy__schwefel_10d,noisy,TPE,0,500,500,1333.6988449654868,1797.8464921449686,1333.6988449654868,0.0,False,11.012205299979541,0.1625315000419505,11.015451800019946,500.0,10.849673799937591,1797.8464921449686,1797.8464921449686,,,,,,,,,,,,,,,,,,0.6785141319169739,3.2547526070521204
noisy__schwefel_10d,noisy,TPE,1,500,500,1131.6590804806403,1405.7252676160515,1131.6590804806403,0.0,False,11.192241300013848,0.16437750088516623,11.196523799968418,500.0,11.027863799128681,1405.7252676160515,1405.7252676160515,,,,,,,,,,,,,,,,,,0.5305260843111801,3.147900451254987
