suite,task,method,mean,std,sem,median,q25,q75,n
cat,cat__ackley_10d,CMAES,0.14895292034820948,0.03911965781120006,0.008747421412237399,0.14193279281662635,0.12357877100389213,0.1765216867701515,20
cat,cat__ackley_10d,FMP,0.32538479562979666,0.04854247056448875,0.010854426397797943,0.3155714973215243,0.2872669584944403,0.35133644852411977,20
cat,cat__ackley_10d,FMP_DREAM,0.4759981768400238,0.05398059426752901,0.012070427824803035,0.46765041255621675,0.4351932665771904,0.5122710224527683,20
cat,cat__ackley_10d,RS,0.9690746298951446,0.06380743841401876,0.014267776976387724,1.0,0.9507862183986282,1.0112429428537826,20
cat,cat__ackley_10d,TPE,0.390500741075295,0.1803210546130755,0.04032101358892888,0.3208702252791117,0.2986546179073276,0.35193252816865583,20
cat,cat__levy_10d,CMAES,0.03156852390127919,0.0345897047841701,0.007734493121905404,0.016876407397247998,0.010891430520825487,0.037788870942261264,20
cat,cat__levy_10d,FMP,0.07933956676013539,0.04942982926558895,0.01105284583540654,0.06557778051532846,0.046726152564961126,0.1046292666780144,20
cat,cat__levy_10d,FMP_DREAM,0.20017267744839112,0.10308813336711871,0.023051207388244174,0.1739507955776216,0.12695420685115383,0.2721077584015332,20
cat,cat__levy_10d,RS,0.920401317129769,0.3043067716958521,0.06804506275254343,1.0,0.7767028773098018,1.1284724471869398,20
cat,cat__levy_10d,TPE,0.5505032373562081,0.35569922919353836,0.07953676560210295,0.4991800433201852,0.27688709214649243,0.7763839096290377,20
cat,cat__rastrigin_10d,CMAES,0.5783902372654347,0.10344176350152748,0.023130281490187206,0.5732237483664362,0.5452032883234551,0.6234198508728557,20
cat,cat__rastrigin_10d,FMP,0.5599748432820787,0.10755293345630995,0.024049567038782044,0.5741119081537149,0.4991534743607585,0.622322709841366,20
cat,cat__rastrigin_10d,FMP_DREAM,0.6600489248847494,0.0767765474071034,0.01716775790800184,0.6700844287047845,0.6135916827232464,0.7162502117530191,20
cat,cat__rastrigin_10d,RS,1.0073707855218177,0.07673088324648333,0.01715754709127364,1.0,0.9755440463918457,1.048035431251476,20
cat,cat__rastrigin_10d,TPE,0.7619816109583701,0.11308710838360654,0.025287046172463055,0.7460875709252629,0.6932859822336133,0.8456032333119399,20
cat,cat__schwefel_10d,CMAES,0.8407764742078762,0.1757964185843662,0.03930927421556502,0.8145833877384538,0.7195100974403053,0.9749658957997632,20
cat,cat__schwefel_10d,FMP,0.5892128582515053,0.1387250754434154,0.031019869887526356,0.5743229404459566,0.47531940320699584,0.7086177805912802,20
cat,cat__schwefel_10d,FMP_DREAM,0.647027770640501,0.16860053688884044,0.037700226152640806,0.6527707312512607,0.4932836035286327,0.7766820618192897,20
cat,cat__schwefel_10d,RS,0.9847710227426762,0.09330533843370634,0.02086370794013911,1.0,0.9386285776756127,1.0534091326674109,20
cat,cat__schwefel_10d,TPE,0.5959161891349721,0.12986545893967746,0.029038799411832662,0.5885152133344147,0.49938889375764556,0.672674033637954,20
cat,cat__sphere_10d,CMAES,0.0008743606612235585,0.0008636462196357836,0.00019311716556163257,0.0006047945080803537,0.0003901165737080208,0.0009482711108487409,20
cat,cat__sphere_10d,FMP,0.029702996443114377,0.013043734654674594,0.0029166677368322137,0.023470311444844946,0.02076141612931724,0.04182828792392943,20
cat,cat__sphere_10d,FMP_DREAM,0.11503894725897364,0.07539696394980262,0.01685927366888597,0.08959895994825959,0.06320252120784522,0.1590373967022684,20
cat,cat__sphere_10d,RS,0.9639981995861406,0.3177322886195475,0.07104709959998909,1.0,0.7594667165594362,1.1549249544733762,20
cat,cat__sphere_10d,TPE,0.014883350685538834,0.004675285915749055,0.0010454257121862238,0.01451786772253851,0.011845165080325192,0.017943203315763913,20
cont,cont__ackley_10d,CMAES,0.14973719292066004,0.0393256321190099,0.008793478667625523,0.14268010274702023,0.1242294426416749,0.17745111545844372,20
cont,cont__ackley_10d,FMP,0.33482688954493856,0.05059577618443912,0.01131355949227708,0.33198894578423865,0.3058120055782131,0.35222878164270993,20
cont,cont__ackley_10d,FMP_DREAM,0.4972067031385491,0.07161156024803084,0.016012831668941865,0.4991796137585386,0.4397527757171858,0.5462988140842794,20
cont,cont__ackley_10d,RS,0.993796974665098,0.030936934649595616,0.006917708889196449,1.0,0.9760115027100777,1.0202663342761307,20
cont,cont__ackley_10d,TPE,0.5036080185898171,0.2744075029083574,0.06135938300390585,0.34584938997085357,0.30088888946689035,0.7401381690946647,20
cont,cont__griewank_10d,CMAES,0.012484018830257713,0.001218363161147116,0.00027243428496064834,0.01261410202095218,0.011798610470799154,0.013465244296473305,20
cont,cont__griewank_10d,FMP,0.03673707946206503,0.011627895314886887,0.00260007643593384,0.03535080246164317,0.028666669091486997,0.04475445789577339,20
cont,cont__griewank_10d,FMP_DREAM,0.10810851514503902,0.035423937556758114,0.007921033240761897,0.1017230848688016,0.0828039182180985,0.14088092869411564,20
cont,cont__griewank_10d,RS,1.006131972176711,0.20273198437734546,0.04533224982811697,1.0,0.9010897550460872,1.14108135479512,20
cont,cont__griewank_10d,TPE,0.02430016506295598,0.0030932845762040515,0.0006916794586143886,0.024213545829661724,0.02239860128725431,0.02618389966135795,20
cont,cont__levy_10d,CMAES,0.033277894382199205,0.03646266598079424,0.008153299977392496,0.017790230061844197,0.011481179027455407,0.03983506039026963,20
cont,cont__levy_10d,FMP,0.0944756306578929,0.08906802132901782,0.019916215031308505,0.06909169031149547,0.04201530329745846,0.10570003192351636,20
cont,cont__levy_10d,FMP_DREAM,0.20732510593616285,0.11351323871052775,0.025382331810290062,0.18301037553799468,0.139754830339486,0.2378240035085762,20
cont,cont__levy_10d,RS,1.010846282961282,0.2518186546180467,0.056308362972849385,1.0,0.8258723491708521,1.1641708166687477,20
cont,cont__levy_10d,TPE,0.9035467142734568,0.41850437518868555,0.0935804231802977,0.8364176575556221,0.6295643882249128,1.0578148815510022,20
cont,cont__michalewicz_10d,CMAES,0.7101910836931385,0.10351025349798179,0.023145596318972266,0.7229739335980907,0.6379620087301435,0.7750752653025159,20
cont,cont__michalewicz_10d,FMP,0.760062387229252,0.1016058597420046,0.022719760929543153,0.7747515839303959,0.6963907856736355,0.8292012227905998,20
cont,cont__michalewicz_10d,FMP_DREAM,0.8247027787081974,0.10634905269744588,0.023780371117419645,0.8456298228959883,0.7293364782261348,0.8928249553529065,20
cont,cont__michalewicz_10d,RS,0.9873397204226728,0.07987556306951907,0.017860718876451638,1.0,0.9330312555586351,1.0510354711294023,20
cont,cont__michalewicz_10d,TPE,0.8536780216916651,0.09575472074824833,0.021411406475959283,0.8523388259153887,0.792194542072922,0.9364772792149901,20
cont,cont__rastrigin_10d,CMAES,0.5636262760378933,0.10080131404846349,0.02253985904336689,0.5585916666846975,0.5312864555498038,0.6075064659058432,20
cont,cont__rastrigin_10d,FMP,0.6142231275857901,0.1047449451444807,0.023421681764254538,0.6193338999876153,0.5303706988945253,0.6602646228041755,20
cont,cont__rastrigin_10d,FMP_DREAM,0.6321051918995787,0.11286083619476192,0.025236450172895632,0.6032403205987009,0.5269818576619825,0.701758194607731,20
cont,cont__rastrigin_10d,GP,0.363782721932956,0.022425036094908472,0.015856895091062886,0.363782721932956,0.3558542743874246,0.3717111694784875,2
cont,cont__rastrigin_10d,RS,0.9806156732159332,0.0925967365568141,0.02070525974356761,1.0,0.8985483516612955,1.0555837757636952,20
cont,cont__rastrigin_10d,TPE,0.8686469668126376,0.2087196888847404,0.04667114125888868,0.888711341029044,0.7073206734593871,0.9757063911292132,20
cont,cont__rosenbrock_10d,CMAES,0.10615670530521312,0.009641871215264754,0.0021559879467630497,0.10597648612359167,0.10144233640890074,0.11103211176923594,20
cont,cont__rosenbrock_10d,FMP,0.13005901836207054,0.03354739901230448,0.007501426465982212,0.127864974674314,0.1118325780480787,0.13638140783416536,20
cont,cont__rosenbrock_10d,FMP_DREAM,0.2367573200238983,0.0678689119036119,0.015175950057542084,0.2388456593834516,0.18816360719313788,0.2572348819755582,20
