task,suite,method,seed,budget,n_evals,best_value,best_true_value,best_raw,f_star,maximize_raw,time_total,time_objective,wall_time,cost_total,time_overhead,regret,best_metric,fmp_n_evals,fmp_best_loss,fmp_acceptance_rate,fmp_kernel_fraction_dream,fmp_n_rescues,fmp_n_reseeds,fmp_n_bw_refits,fmp_time_total,fmp_time_objective,fmp_time_overhead,fmp_frac_exploit,fmp_acc_exploit,fmp_frac_explore,fmp_acc_explore,fmp_frac_trapped,fmp_acc_trapped,fmp_params,truncated,nregret,log_regret
cat__ackley_10d,cat,FMP,4,500,500,8.104870638649581,8.104870638649581,8.104870638649581,0.0,False,2.9617247999995016,0.012853199266828597,2.9712746999575756,500.0,2.948871600732673,8.104870638649581,8.104870638649581,500.0,8.104870638649581,0.34549356223175964,0.0,10.0,1.0,51.0,2.9615650000050664,0.023001200694125146,2.9385637993109412,0.47854077253218885,0.2914798206278027,0.5064377682403434,0.3983050847457627,0.015021459227467811,0.2857142857142857,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 4, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,0.42605638091083115,0.9087460874919278
cat__ackley_10d,cat,FMP,5,500,500,7.451696441626082,7.451696441626082,7.451696441626082,0.0,False,3.189314499963075,0.01304680050816387,3.197248500015121,500.0,3.176267699454911,7.451696441626082,7.451696441626082,500.0,7.451696441626082,0.2936170212765957,0.0,7.0,0.0,65.0,3.189115400018636,0.023402900551445782,3.1657124994671904,0.41702127659574467,0.1836734693877551,0.5659574468085107,0.37218045112781956,0.01702127659574468,0.375,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 5, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,0.3917203566982919,0.8722551548109602
cat__ackley_10d,cat,FMP,6,500,500,8.403687702856217,8.403687702856217,8.403687702856217,0.0,False,3.1635400999803096,0.013380798976868391,3.1738951999577694,500.0,3.150159301003441,8.403687702856217,8.403687702856217,500.0,8.403687702856217,0.30620985010706636,0.0,9.0,1.0,59.0,3.1634117999929003,0.023964400636032224,3.139447399356868,0.40471092077087795,0.1746031746031746,0.576017130620985,0.3940520446096654,0.019271948608137045,0.4444444444444444,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 6, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,0.44176457942582825,0.9244699048184094
cat__ackley_10d,cat,FMP,7,500,500,8.681133621825126,8.681133621825126,8.681133621825126,0.0,False,3.3344416999607347,0.013947300147265196,3.341034099983517,500.0,3.3204943998134695,8.681133621825126,8.681133621825126,500.0,8.681133621825126,0.3161290322580645,0.0,8.0,4.0,59.0,3.3343026000075042,0.02441830059979111,3.309884299407713,0.3655913978494624,0.18823529411764706,0.6193548387096774,0.3958333333333333,0.015053763440860216,0.14285714285714285,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 7, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,0.4563493407878021,0.9385764410240944
cat__ackley_10d,cat,FMP,8,500,500,9.709521130293274,9.709521130293274,9.709521130293274,0.0,False,3.220392399991397,0.013378100062254816,3.230551499989815,500.0,3.207014299929142,9.709521130293274,9.709521130293274,500.0,9.709521130293274,0.24892703862660945,0.0,11.0,0.0,57.0,3.2202334000030532,0.0240082994569093,3.196225100546144,0.3905579399141631,0.17582417582417584,0.6030042918454935,0.29537366548042704,0.006437768240343348,0.3333333333333333,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 8, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,0.5104095571153078,0.9871978112057213
cat__ackley_10d,cat,FMP,9,500,500,12.14239962014088,12.14239962014088,12.14239962014088,0.0,False,2.7813390999799594,0.01343140029348433,2.787086799973622,500.0,2.767907699686475,12.14239962014088,12.14239962014088,500.0,12.14239962014088,0.23695652173913043,0.0,14.0,3.0,38.0,2.7811627999763004,0.023664200212806463,2.757498599763494,0.7456521739130435,0.1924198250728863,0.24565217391304348,0.37168141592920356,0.008695652173913044,0.25,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 9, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,0.6383009758428727,1.0843045218960583
cat__ackley_10d,cat,FMP,10,500,500,8.922055553395978,8.922055553395978,8.922055553395978,0.0,False,3.023854000028223,0.013310300011653453,3.0342001999961212,500.0,3.0105437000165693,8.922055553395978,8.922055553395978,500.0,8.922055553395978,0.3197424892703863,0.0,11.0,0.0,53.0,3.023652600008063,0.023692999267950654,2.9999596007401124,0.44206008583690987,0.21844660194174756,0.5321888412017167,0.39919354838709675,0.02575107296137339,0.4166666666666667,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 10, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,0.4690141112478803,0.9504649230592233
cat__ackley_10d,cat,FMP,11,500,500,9.59397571465444,9.59397571465444,9.59397571465444,0.0,False,3.27762619999703,0.013861299899872392,3.2882581999874674,500.0,3.263764900097158,9.59397571465444,9.59397571465444,500.0,9.59397571465444,0.2982832618025751,0.0,10.0,1.0,57.0,3.2773895999998786,0.02452059875940904,3.2528690012404695,0.34549356223175964,0.19875776397515527,0.6137339055793991,0.36013986013986016,0.0407725321888412,0.21052631578947367,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 11, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,0.5043355722471026,0.9819986147964948
cat__ackley_10d,cat,FMP,12,500,500,7.990015160974409,7.990015160974409,7.990015160974409,0.0,False,3.122285399993416,0.01287950063124299,3.128038699971512,500.0,3.109405899362173,7.990015160974409,7.990015160974409,500.0,7.990015160974409,0.26439232409381663,0.0,8.0,0.0,62.0,3.1221263999468647,0.02341119945049286,3.098715200496372,0.40298507462686567,0.15873015873015872,0.5842217484008528,0.3284671532846715,0.01279317697228145,0.6666666666666666,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 12, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,0.42001866466244175,0.9025476033842934
cat__ackley_10d,cat,FMP,13,500,500,12.281471947539565,12.281471947539565,12.281471947539565,0.0,False,2.9167075000004843,0.012543799413833767,2.9221144000184722,500.0,2.9041637005866505,12.281471947539565,12.281471947539565,500.0,12.281471947539565,0.2752688172043011,0.0,10.0,2.0,54.0,2.91657420003321,0.022588600404560566,2.8939855996286497,0.4645161290322581,0.18981481481481483,0.5268817204301075,0.3551020408163265,0.008602150537634409,0.0,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 13, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,0.6456117220765969,1.0892504205824347
cat__ackley_10d,cat,FMP,14,500,500,7.420847235051518,7.420847235051518,7.420847235051518,0.0,False,3.301430999999866,0.013758299872279167,3.3079159999615513,500.0,3.2876727001275867,7.420847235051518,7.420847235051518,500.0,7.420847235051518,0.32905982905982906,0.0,7.0,2.0,62.0,3.301258300023619,0.02450979989953339,3.2767485001240857,0.38461538461538464,0.2777777777777778,0.6004273504273504,0.36298932384341637,0.014957264957264958,0.2857142857142857,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 14, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,0.39009867735347276,0.8704534913306528
cat__ackley_10d,cat,FMP,15,500,500,7.745579128124204,7.745579128124204,7.745579128124204,0.0,False,3.0814095999812707,0.01357040018774569,3.0912279000040144,500.0,3.067839199793525,7.745579128124204,7.745579128124204,500.0,7.745579128124204,0.2918454935622318,0.0,10.0,1.0,52.0,3.081244900007732,0.023809498932678252,3.057435401075054,0.4356223175965665,0.22660098522167488,0.5622317596566524,0.3435114503816794,0.002145922746781116,0.0,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 15, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,0.407169165125246,0.8890538950127481
cat__ackley_10d,cat,FMP,16,500,500,6.184610812334654,6.184610812334654,6.184610812334654,0.0,False,3.109499800018966,0.012827300350181758,3.1154807999846525,500.0,3.0966724996687844,6.184610812334654,6.184610812334654,500.0,6.184610812334654,0.28205128205128205,0.0,8.0,1.0,61.0,3.1093388000153936,0.02273120009340346,3.08660759992199,0.3717948717948718,0.1724137931034483,0.6196581196581197,0.3482758620689655,0.008547008547008548,0.25,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 16, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,0.32511227106819507,0.7913123753680363
cat__ackley_10d,cat,FMP,17,500,500,7.5325539844078655,7.5325539844078655,7.5325539844078655,0.0,False,3.1341829000157304,0.013161500042770058,3.1415268999990076,500.0,3.1210213999729604,7.5325539844078655,7.5325539844078655,500.0,7.5325539844078655,0.31556503198294245,0.0,8.0,0.0,62.0,3.1340007999679074,0.023341100139077753,3.1106596998288296,0.43710021321961623,0.2097560975609756,0.5565031982942431,0.40229885057471265,0.006396588486140725,0.0,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 3, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 17, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,0.3959708714298496,0.8769422528640626
