suite,task,method,mean,std,sem,median,q25,q75,n
lcbench,lcbench_167168,RS,-82.17912940979004,1.9706493500776845,0.4406505906589478,-82.19778823852539,-83.53522300720215,-81.03640937805176,20
lcbench,lcbench_167168,TPE,-86.44960746765136,2.6051636947431693,0.5825323113960237,-86.93833541870117,-88.75716781616211,-85.2170581817627,20
lcbench,lcbench_167168,TPE_HB,-81.83767051696778,3.696733929287589,0.8266148360616946,-82.42107391357422,-84.78011512756348,-78.92077255249023,20
lcbench,lcbench_167181,CMAES,-93.75915908813477,0.25335411973163574,0.056651703409956,-93.75559616088867,-93.96659088134766,-93.50343704223633,20
lcbench,lcbench_167181,FMP_DREAM,-93.04162673950195,0.3652802719361268,0.08167915188887905,-93.09538650512695,-93.25053024291992,-92.98066711425781,20
lcbench,lcbench_167181,GP,-94.27544784545898,0.014693830974753443,0.003285640490944821,-94.28210067749023,-94.28417015075684,-94.27248001098633,20
lcbench,lcbench_167181,L1_K1_VITERBI_SUB,-91.68869247436524,1.357428657815816,0.3035302753482467,-91.94269943237305,-92.82646369934082,-90.93612670898438,20
lcbench,lcbench_167181,RS,-92.24958305358886,0.709509468456463,0.15865114021483984,-92.38854217529297,-92.83845138549805,-91.89836883544922,20
lcbench,lcbench_167181,TPE,-93.80036926269531,0.2913587622161525,0.0651497998155515,-93.85955429077148,-94.02215576171875,-93.58675956726074,20
lcbench,lcbench_167181,TPE_HB,-93.93026199340821,0.20878381385900965,0.04668548003904081,-93.94230651855469,-94.11132431030273,-93.75443458557129,20
lcbench,lcbench_167185,CMAES,-97.27520332336425,0.18030846760075386,0.04031819904741142,-97.34416580200195,-97.38771057128906,-97.17201614379883,20
lcbench,lcbench_167185,FMP_DREAM,-96.94013328552246,0.2745228004793071,0.061385164324534176,-96.98575210571289,-97.13680648803711,-96.71171569824219,20
lcbench,lcbench_167185,GP,-97.85967559814453,0.05254681223958234,0.011749824416862367,-97.85628509521484,-97.88176345825195,-97.82997131347656,20
