method,time_total,time_objective,time_overhead,n_evals,overhead_per_eval_ms
CMAES,0.5739540383753047,0.1743823332725151,0.39957170510278955,200.0,1.9978585255139478
FMP,0.9705826212490501,0.15874950050863845,0.8118331207404117,200.0,4.059165603702058
FMP_DREAM,0.8213649032490502,0.1591899301372905,0.6621749731117598,200.0,3.310874865558799
GP,49.237212169623675,0.14974433699666406,49.087467832627006,200.0,245.43733916313505
RS,0.3781068222504837,0.17838787199281797,0.1997189502576657,200.0,0.9985947512883285
SMAC,114.47963439998375,0.1445115191561922,114.33512288082757,200.0,571.6756144041378
TPE,3.047316736499561,0.1790808137667045,2.868235922732856,200.0,14.34117961366428
