task,suite,method,seed,budget,n_evals,best_value,best_true_value,best_raw,f_star,maximize_raw,time_total,time_objective,wall_time,cost_total,time_overhead,best_metric,fmp_n_evals,fmp_best_loss,fmp_acceptance_rate,fmp_kernel_fraction_dream,fmp_n_rescues,fmp_n_reseeds,fmp_n_bw_refits,fmp_time_total,fmp_time_objective,fmp_time_overhead,fmp_frac_exploit,fmp_acc_exploit,fmp_frac_explore,fmp_acc_explore,fmp_frac_trapped,fmp_acc_trapped,fmp_params,nregret,log_regret
rbv2_svm_1067,rbv2_svm,CMAES,11,200,200,-0.8546392917633057,-0.8546392917633057,0.8546392917633057,,True,0.47857629996724427,0.1944083998678252,0.4809831000166014,200.0,0.28416790009941906,0.8546392917633057,,,,,,,,,,,,,,,,,,,
rbv2_svm_1067,rbv2_svm,CMAES,12,200,200,-0.8639621734619141,-0.8639621734619141,0.8639621734619141,,True,0.4960621999925934,0.1977283000596799,0.4989027999690734,200.0,0.2983338999329135,0.8639621734619141,,,,,,,,,,,,,,,,,,,
rbv2_svm_1067,rbv2_svm,CMAES,13,200,200,-0.8553854823112488,-0.8553854823112488,0.8553854823112488,,True,0.5309138999436982,0.21896210045088083,0.5328149000415578,200.0,0.31195179949281737,0.8553854823112488,,,,,,,,,,,,,,,,,,,
rbv2_svm_1067,rbv2_svm,CMAES,14,200,200,-0.864609956741333,-0.864609956741333,0.864609956741333,,True,0.45346420002169907,0.18084029998863116,0.4559460000018589,200.0,0.2726239000330679,0.864609956741333,,,,,,,,,,,,,,,,,,,
rbv2_svm_1067,rbv2_svm,CMAES,15,200,200,-0.8639948964118958,-0.8639948964118958,0.8639948964118958,,True,0.5528517999919131,0.21896270057186484,0.5555070000118576,200.0,0.3338890994200483,0.8639948964118958,,,,,,,,,,,,,,,,,,,
rbv2_svm_1067,rbv2_svm,CMAES,16,200,200,-0.8554487824440002,-0.8554487824440002,0.8554487824440002,,True,0.4985881000175141,0.19943169987527654,0.5010775999980979,200.0,0.29915640014223754,0.8554487824440002,,,,,,,,,,,,,,,,,,,
rbv2_svm_1067,rbv2_svm,CMAES,17,200,200,-0.8625574707984924,-0.8625574707984924,0.8625574707984924,,True,0.4946846999810077,0.18805230036377907,0.49800630001118407,200.0,0.30663239961722866,0.8625574707984924,,,,,,,,,,,,,,,,,,,
rbv2_svm_1067,rbv2_svm,CMAES,18,200,200,-0.8543460369110107,-0.8543460369110107,0.8543460369110107,,True,0.4708978999988176,0.18267540005035698,0.473395699984394,200.0,0.2882224999484606,0.8543460369110107,,,,,,,,,,,,,,,,,,,
rbv2_svm_1067,rbv2_svm,CMAES,19,200,200,-0.8639671206474304,-0.8639671206474304,0.8639671206474304,,True,0.4714364999672398,0.1744740008143708,0.474124500004109,200.0,0.296962499152869,0.8639671206474304,,,,,,,,,,,,,,,,,,,
rbv2_svm_1067,rbv2_svm,FMP,0,200,200,-0.8537303805351257,-0.8537303805351257,0.8537303805351257,,True,1.132700800022576,0.16547370020998642,1.144501999951899,200.0,0.9672270998125896,0.8537303805351257,200.0,-0.8537303805351257,0.3177083333333333,0.0,0.0,0.0,36.0,1.1324878999730572,0.1729961999808438,0.9594916999922134,0.40625,0.358974358974359,0.59375,0.2894736842105263,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 0, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
rbv2_svm_1067,rbv2_svm,FMP,1,200,200,-0.8555074334144592,-0.8555074334144592,0.8555074334144592,,True,1.1850044000311755,0.16842999961227179,1.198533500020858,200.0,1.0165744004189037,0.8555074334144592,200.0,-0.8555074334144592,0.21875,0.0,0.0,0.0,36.0,1.1847769999876618,0.17607879918068647,1.0086982008069754,0.3385416666666667,0.23076923076923078,0.6614583333333334,0.2125984251968504,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 1, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
rbv2_svm_1067,rbv2_svm,FMP,2,200,200,-0.8693701028823853,-0.8693701028823853,0.8693701028823853,,True,1.2844139999942854,0.1863186001428403,1.2996260999934748,200.0,1.098095399851445,0.8693701028823853,200.0,-0.8693701028823853,0.234375,0.0,0.0,0.0,36.0,1.284166399971582,0.1941837999620475,1.0899826000095345,0.24479166666666666,0.2978723404255319,0.75,0.20833333333333334,0.005208333333333333,1.0,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 2, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
