knob,level,task,mean,sem,count
T_mcmc,0.01255,cat__ackley_10d,1.0157791492572124,0.0766427977616323,10
T_mcmc,0.01255,cont__rastrigin_10d,0.9461914449448534,0.04647842338506535,10
T_mcmc,0.01255,cont__schwefel_10d,0.9309714322864815,0.05890138315525304,10
T_mcmc,0.01255,lcbench_126026,-0.21909942626953693,0.2239437799966005,10
T_mcmc,0.01255,lcbench_167181,-0.01551589965820881,0.07659768097035818,10
T_mcmc,0.01255,lcbench_167185,0.2871582031249943,0.03470670999170214,10
T_mcmc,0.01255,lcbench_168329,-0.16879882812499858,1.9562534442001123,10
T_mcmc,0.01255,lcbench_189908,0.03229675292969318,0.3258339047702481,10
T_mcmc,0.01255,lcbench_7593,1.6234764099121122,0.7415566498036035,10
T_mcmc,0.02511,cat__ackley_10d,1.1108444029986546,0.04235396618145586,10
T_mcmc,0.02511,cont__rastrigin_10d,1.003649120603862,0.05949395284660162,10
T_mcmc,0.02511,cont__schwefel_10d,0.9392571464488227,0.06548225255982662,10
T_mcmc,0.02511,lcbench_126026,0.1451568603515568,0.07557157303286675,10
T_mcmc,0.02511,lcbench_167181,-0.23439407348633381,0.08422410479497316,10
T_mcmc,0.02511,lcbench_167185,0.21334686279296305,0.054676997935758434,10
T_mcmc,0.02511,lcbench_168329,-0.5330993652343736,1.6402767149327298,10
T_mcmc,0.02511,lcbench_189908,0.0021537780761775593,0.1478591835058704,10
T_mcmc,0.02511,lcbench_7593,0.9534774780273466,0.8243134489093913,10
T_mcmc,0.05022,cat__ackley_10d,1.022665249028586,0.041474749503794484,10
T_mcmc,0.05022,cont__rastrigin_10d,0.9408777370011508,0.050117992581496185,10
T_mcmc,0.05022,cont__schwefel_10d,0.92136459101332,0.09525209835156402,10
T_mcmc,0.05022,lcbench_126026,-5.684341886080802e-15,0.18924891847836622,10
T_mcmc,0.05022,lcbench_167181,-5.684341886080802e-15,0.0592467007208271,10
T_mcmc,0.05022,lcbench_167185,-0.022174835205083808,0.06777160112529655,10
T_mcmc,0.05022,lcbench_168329,1.4210854715202005e-15,1.2232065352263566,10
T_mcmc,0.05022,lcbench_189908,5.684341886080802e-15,0.24915252334376284,10
T_mcmc,0.05022,lcbench_7593,2.842170943040401e-15,0.8881035318466876,10
T_mcmc,0.1004,cat__ackley_10d,1.1080498332629989,0.035765160695787446,10
T_mcmc,0.1004,cont__rastrigin_10d,1.001949023489865,0.05391131101680618,10
T_mcmc,0.1004,cont__schwefel_10d,0.8893172179616734,0.058929971553187535,10
T_mcmc,0.1004,lcbench_126026,-0.12108535766602131,0.22908523491940164,10
T_mcmc,0.1004,lcbench_167181,-0.17417144775391194,0.0852854609510746,10
T_mcmc,0.1004,lcbench_167185,-0.07404022216797443,0.06286305514329178,10
T_mcmc,0.1004,lcbench_168329,-3.1238464355468736,1.8906850436878737,10
T_mcmc,0.1004,lcbench_189908,-0.5680183410644475,0.15554821484823347,10
T_mcmc,0.1004,lcbench_7593,-0.26270828247070027,0.8965527653998943,10
T_mcmc,0.2009,cat__ackley_10d,1.198769255071403,0.05927776877617157,10
T_mcmc,0.2009,cont__rastrigin_10d,1.0011264499524166,0.04757163840097757,10
T_mcmc,0.2009,cont__schwefel_10d,1.0110443149426311,0.04494350615557811,10
T_mcmc,0.2009,lcbench_126026,-0.25175323486328693,0.17778489150890162,10
T_mcmc,0.2009,lcbench_167181,-0.35261993408203696,0.07642991182067133,10
T_mcmc,0.2009,lcbench_167185,-0.12709503173828693,0.07622119754920688,10
T_mcmc,0.2009,lcbench_168329,-4.8317428588867175,1.3415273649612898,10
T_mcmc,0.2009,lcbench_189908,-1.1336921691894475,0.3188578136795194,10
T_mcmc,0.2009,lcbench_7593,-0.6493286132812471,0.9791874368421001,10
burnin_fraction,0.0,cat__ackley_10d,0.9538117271205022,0.05267144746227676,10
burnin_fraction,0.0,cont__rastrigin_10d,0.914934693589162,0.04965275948053231,10
burnin_fraction,0.0,cont__schwefel_10d,0.9038713708871864,0.09109763632695468,10
burnin_fraction,0.0,lcbench_126026,-0.24620208740234945,0.2357707453920287,10
burnin_fraction,0.0,lcbench_167181,-0.005574798583990059,0.060227773085870955,10
burnin_fraction,0.0,lcbench_167185,0.09432754516600994,0.0615219359492177,10
burnin_fraction,0.0,lcbench_168329,1.4210854715202005e-15,1.2232065352263566,10
burnin_fraction,0.0,lcbench_189908,0.05738449096680256,0.23413813290100463,10
burnin_fraction,0.0,lcbench_7593,0.9733627319335966,0.4413288408376183,10
burnin_fraction,0.05,cat__ackley_10d,0.9538117271205022,0.05267144746227676,10
burnin_fraction,0.05,cont__rastrigin_10d,0.9626825147694911,0.04572913939145046,10
burnin_fraction,0.05,cont__schwefel_10d,0.9038713708871864,0.09109763632695468,10
burnin_fraction,0.05,lcbench_126026,-0.24620208740234945,0.2357707453920287,10
burnin_fraction,0.05,lcbench_167181,-0.005574798583990059,0.060227773085870955,10
burnin_fraction,0.05,lcbench_167185,0.09432754516600994,0.0615219359492177,10
burnin_fraction,0.05,lcbench_168329,1.4210854715202005e-15,1.2232065352263566,10
burnin_fraction,0.05,lcbench_189908,0.05738449096680256,0.23413813290100463,10
burnin_fraction,0.05,lcbench_7593,0.9733627319335966,0.4413288408376183,10
burnin_fraction,0.1,cat__ackley_10d,0.9538117271205022,0.05267144746227676,10
burnin_fraction,0.1,cont__rastrigin_10d,0.9248414496374536,0.044864977709659526,10
