task,suite,method,seed,budget,n_evals,best_value,best_true_value,best_raw,f_star,maximize_raw,time_total,time_objective,wall_time,cost_total,time_overhead,fmp_n_evals,fmp_best_loss,fmp_acceptance_rate,fmp_kernel_fraction_dream,fmp_n_rescues,fmp_n_reseeds,fmp_n_bw_refits,fmp_time_total,fmp_time_objective,fmp_time_overhead,fmp_frac_exploit,fmp_acc_exploit,fmp_frac_explore,fmp_acc_explore,fmp_frac_trapped,fmp_acc_trapped,fmp_params,regret,best_metric,truncated,knob,level,score
lcbench_126026,lcbench,R__190,2,200,200,-98.54348754882812,-98.54348754882812,98.54348754882812,,True,0.4434489000122994,0.10860580002190545,0.4521089000045322,10400.0,0.33484309999039397,200,-98.54348754882812,0.32748538011695905,0.4327485380116959,0,0,0,0.4432463999837637,0.12037340051028877,0.3228729994734749,0.391812865497076,0.44776119402985076,0.6081871345029239,0.25,0.0,,"{""T_mcmc"": 0.059368964772958846, ""burnin_fraction"": 0.11235828665650067, ""bw_prior_strength"": 41.783076586457824, ""decoder"": ""soft"", ""emission_mu"": [-0.0062265735197674305, 0.0622657351976743, 0.009339860279651144], ""emission_sigma"": [0.03735944111860458, 0.15566433799418575, 0.012453147039534861], ""explore_subsample"": false, ""hmm_window"": 14, ""kde_tau"": 0.03491034040132754, ""n_chains"": 14, ""n_init"": 29, ""orchestrate_every"": 5, ""p_dream"": 0.42720215336794976, ""rejection_streak"": 25, ""seed"": 2, ""sigma_fraction"": 0.04338042368645192, ""wide_sigma_fraction"": 1.848468061004907}",,98.54348754882812,,random,,-0.8802276611328068
lcbench_126026,lcbench,R__190,3,200,200,-98.9661636352539,-98.9661636352539,98.9661636352539,,True,0.46144149999599904,0.10976310004480183,0.47051819995976985,10400.0,0.3516783999511972,200,-98.9661636352539,0.2982456140350877,0.391812865497076,0,0,0,0.4612916000187397,0.12718619947554544,0.33410540054319426,0.4093567251461988,0.4,0.5906432748538012,0.22772277227722773,0.0,,"{""T_mcmc"": 0.059368964772958846, ""burnin_fraction"": 0.11235828665650067, ""bw_prior_strength"": 41.783076586457824, ""decoder"": ""soft"", ""emission_mu"": [-0.0062265735197674305, 0.0622657351976743, 0.009339860279651144], ""emission_sigma"": [0.03735944111860458, 0.15566433799418575, 0.012453147039534861], ""explore_subsample"": false, ""hmm_window"": 14, ""kde_tau"": 0.03491034040132754, ""n_chains"": 14, ""n_init"": 29, ""orchestrate_every"": 5, ""p_dream"": 0.42720215336794976, ""rejection_streak"": 25, ""seed"": 3, ""sigma_fraction"": 0.04338042368645192, ""wide_sigma_fraction"": 1.848468061004907}",,98.9661636352539,,random,,-0.45755157470702557
lcbench_126026,lcbench,R__190,4,200,200,-97.74976348876953,-97.74976348876953,97.74976348876953,,True,0.40595839999150485,0.09964740002760664,0.41484420001506805,10400.0,0.3063109999638982,200,-97.74976348876953,0.25149700598802394,0.48502994011976047,0,4,0,0.4057852999540046,0.11250770051265135,0.29327759944135323,0.3772455089820359,0.31746031746031744,0.6227544910179641,0.21153846153846154,0.0,,"{""T_mcmc"": 0.059368964772958846, ""burnin_fraction"": 0.11235828665650067, ""bw_prior_strength"": 41.783076586457824, ""decoder"": ""soft"", ""emission_mu"": [-0.0062265735197674305, 0.0622657351976743, 0.009339860279651144], ""emission_sigma"": [0.03735944111860458, 0.15566433799418575, 0.012453147039534861], ""explore_subsample"": false, ""hmm_window"": 14, ""kde_tau"": 0.03491034040132754, ""n_chains"": 14, ""n_init"": 29, ""orchestrate_every"": 5, ""p_dream"": 0.42720215336794976, ""rejection_streak"": 25, ""seed"": 4, ""sigma_fraction"": 0.04338042368645192, ""wide_sigma_fraction"": 1.848468061004907}",,97.74976348876953,,random,,-1.6739517211914006
lcbench_126026,lcbench,R__191,0,200,200,-97.13939666748047,-97.13939666748047,97.13939666748047,,True,0.5194108000141568,0.1010243998025544,0.5288304999703541,10400.0,0.41838640021160245,200,-97.13939666748047,0.703125,0.5729166666666666,1,0,19,0.5192674000281841,0.11366049997741356,0.4056069000507705,0.9583333333333334,0.717391304347826,0.041666666666666664,0.375,0.0,,"{""T_mcmc"": 2.3413384646569813, ""burnin_fraction"": 0.001370744718221273, ""bw_prior_strength"": 113.44763633334975, ""decoder"": ""soft"", ""emission_mu"": [-0.11713016147711065, 1.1713016147711066, 0.175695242215666], ""emission_sigma"": [0.702780968862664, 2.9282540369277665, 0.2342603229542213], ""explore_subsample"": false, ""hmm_window"": 20, ""kde_tau"": 0.027870498185891476, ""n_chains"": 13, ""n_init"": 7, ""orchestrate_every"": 5, ""p_dream"": 0.5977801425367676, ""rejection_streak"": 21, ""seed"": 0, ""sigma_fraction"": 0.018146646979792454, ""wide_sigma_fraction"": 0.18741083534272934}",,97.13939666748047,,random,,-2.284318542480463
lcbench_126026,lcbench,R__191,1,200,200,-99.33721160888672,-99.33721160888672,99.33721160888672,,True,0.5218361000297591,0.10335669992491603,0.5297812999924645,10400.0,0.4184794001048431,200,-99.33721160888672,0.7052631578947368,0.5947368421052631,3,0,17,0.5216840999783017,0.11624730011681095,0.4054367998614907,0.9421052631578948,0.7039106145251397,0.05789473684210526,0.7272727272727273,0.0,,"{""T_mcmc"": 2.3413384646569813, ""burnin_fraction"": 0.001370744718221273, ""bw_prior_strength"": 113.44763633334975, ""decoder"": ""soft"", ""emission_mu"": [-0.11713016147711065, 1.1713016147711066, 0.175695242215666], ""emission_sigma"": [0.702780968862664, 2.9282540369277665, 0.2342603229542213], ""explore_subsample"": false, ""hmm_window"": 20, ""kde_tau"": 0.027870498185891476, ""n_chains"": 13, ""n_init"": 7, ""orchestrate_every"": 5, ""p_dream"": 0.5977801425367676, ""rejection_streak"": 21, ""seed"": 1, ""sigma_fraction"": 0.018146646979792454, ""wide_sigma_fraction"": 0.18741083534272934}",,99.33721160888672,,random,,-0.08650360107421307
lcbench_126026,lcbench,R__191,2,200,200,-97.73112487792969,-97.73112487792969,97.73112487792969,,True,0.5350013999850489,0.11008830001810566,0.5437605999759398,10400.0,0.42491309996694326,200,-97.73112487792969,0.7447916666666666,0.53125,1,0,19,0.5348557999823242,0.12270429963245988,0.41215150034986436,0.9427083333333334,0.7679558011049724,0.057291666666666664,0.36363636363636365,0.0,,"{""T_mcmc"": 2.3413384646569813, ""burnin_fraction"": 0.001370744718221273, ""bw_prior_strength"": 113.44763633334975, ""decoder"": ""soft"", ""emission_mu"": [-0.11713016147711065, 1.1713016147711066, 0.175695242215666], ""emission_sigma"": [0.702780968862664, 2.9282540369277665, 0.2342603229542213], ""explore_subsample"": false, ""hmm_window"": 20, ""kde_tau"": 0.027870498185891476, ""n_chains"": 13, ""n_init"": 7, ""orchestrate_every"": 5, ""p_dream"": 0.5977801425367676, ""rejection_streak"": 21, ""seed"": 2, ""sigma_fraction"": 0.018146646979792454, ""wide_sigma_fraction"": 0.18741083534272934}",,97.73112487792969,,random,,-1.6925903320312443
lcbench_126026,lcbench,R__191,3,200,200,-97.35419464111328,-97.35419464111328,97.35419464111328,,True,0.45680099999299273,0.10140910017071292,0.46712460002163425,10400.0,0.3553918998222798,200,-97.35419464111328,0.7659574468085106,0.6329787234042553,1,4,15,0.4566396999871358,0.11370789958164096,0.34293180040549487,0.9521276595744681,0.7821229050279329,0.047872340425531915,0.4444444444444444,0.0,,"{""T_mcmc"": 2.3413384646569813, ""burnin_fraction"": 0.001370744718221273, ""bw_prior_strength"": 113.44763633334975, ""decoder"": ""soft"", ""emission_mu"": [-0.11713016147711065, 1.1713016147711066, 0.175695242215666], ""emission_sigma"": [0.702780968862664, 2.9282540369277665, 0.2342603229542213], ""explore_subsample"": false, ""hmm_window"": 20, ""kde_tau"": 0.027870498185891476, ""n_chains"": 13, ""n_init"": 7, ""orchestrate_every"": 5, ""p_dream"": 0.5977801425367676, ""rejection_streak"": 21, ""seed"": 3, ""sigma_fraction"": 0.018146646979792454, ""wide_sigma_fraction"": 0.18741083534272934}",,97.35419464111328,,random,,-2.0695205688476506
lcbench_126026,lcbench,R__191,4,200,200,-99.02017211914062,-99.02017211914062,99.02017211914062,,True,0.4331891000038013,0.10171810002066195,0.4439596000011079,10400.0,0.33147099998313934,200,-99.02017211914062,0.8297872340425532,0.5904255319148937,3,2,11,0.4329563999781385,0.11404809972736984,0.31890830025076866,0.9787234042553191,0.8260869565217391,0.02127659574468085,1.0,0.0,,"{""T_mcmc"": 2.3413384646569813, ""burnin_fraction"": 0.001370744718221273, ""bw_prior_strength"": 113.44763633334975, ""decoder"": ""soft"", ""emission_mu"": [-0.11713016147711065, 1.1713016147711066, 0.175695242215666], ""emission_sigma"": [0.702780968862664, 2.9282540369277665, 0.2342603229542213], ""explore_subsample"": false, ""hmm_window"": 20, ""kde_tau"": 0.027870498185891476, ""n_chains"": 13, ""n_init"": 7, ""orchestrate_every"": 5, ""p_dream"": 0.5977801425367676, ""rejection_streak"": 21, ""seed"": 4, ""sigma_fraction"": 0.018146646979792454, ""wide_sigma_fraction"": 0.18741083534272934}",,99.02017211914062,,random,,-0.4035430908203068
lcbench_126026,lcbench,R__192,0,200,200,-99.07382202148438,-99.07382202148438,99.07382202148438,,True,0.28064569999696687,0.0923486998071894,0.29028449999168515,10400.0,0.18829700018977746,200,-99.07382202148438,0.5828571428571429,0.9485714285714286,3,3,13,0.2804374000406824,0.10412909946171567,0.17630830057896674,0.9885714285714285,0.5838150289017341,0.011428571428571429,0.5,0.0,,"{""T_mcmc"": 0.512344524610641, ""burnin_fraction"": 0.21706096283785975, ""bw_prior_strength"": 64.85500735360841, ""decoder"": ""soft"", ""emission_mu"": [-0.14784654270408573, 1.4784654270408575, 0.2217698140561286], ""emission_sigma"": [0.8870792562245144, 3.696163567602144, 0.29569308540817146], ""explore_subsample"": false, ""hmm_window"": 4, ""kde_tau"": 0.0129591305700658, ""n_chains"": 4, ""n_init"": 19, ""orchestrate_every"": 5, ""p_dream"": 0.9497988958093059, ""rejection_streak"": 9, ""seed"": 0, ""sigma_fraction"": 0.014653000425703128, ""wide_sigma_fraction"": 0.7776255965983677}",,99.07382202148438,,random,,-0.3498931884765568
lcbench_126026,lcbench,R__192,1,200,200,-99.56939697265625,-99.56939697265625,99.56939697265625,,True,0.24934829998528585,0.09656539984280244,0.25698669999837875,10400.0,0.1527829001424834,200,-99.56939697265625,0.3850574712643678,0.9540229885057471,6,1,8,0.24916820001089945,0.1086588999023661,0.14050930010853335,0.9540229885057471,0.3795180722891566,0.040229885057471264,0.42857142857142855,0.005747126436781609,1.0,"{""T_mcmc"": 0.512344524610641, ""burnin_fraction"": 0.21706096283785975, ""bw_prior_strength"": 64.85500735360841, ""decoder"": ""soft"", ""emission_mu"": [-0.14784654270408573, 1.4784654270408575, 0.2217698140561286], ""emission_sigma"": [0.8870792562245144, 3.696163567602144, 0.29569308540817146], ""explore_subsample"": false, ""hmm_window"": 4, ""kde_tau"": 0.0129591305700658, ""n_chains"": 4, ""n_init"": 19, ""orchestrate_every"": 5, ""p_dream"": 0.9497988958093059, ""rejection_streak"": 9, ""seed"": 1, ""sigma_fraction"": 0.014653000425703128, ""wide_sigma_fraction"": 0.7776255965983677}",,99.56939697265625,,random,,0.14568176269531818
lcbench_126026,lcbench,R__192,2,200,200,-99.29553985595703,-99.29553985595703,99.29553985595703,,True,0.2993123999913223,0.10409050021553412,0.3101774000097066,10400.0,0.1952218997757882,200,-99.29553985595703,0.4046242774566474,0.953757225433526,5,3,10,0.29911730001913384,0.11610880010994151,0.18300849990919232,0.976878612716763,0.40236686390532544,0.017341040462427744,0.3333333333333333,0.005780346820809248,1.0,"{""T_mcmc"": 0.512344524610641, ""burnin_fraction"": 0.21706096283785975, ""bw_prior_strength"": 64.85500735360841, ""decoder"": ""soft"", ""emission_mu"": [-0.14784654270408573, 1.4784654270408575, 0.2217698140561286], ""emission_sigma"": [0.8870792562245144, 3.696163567602144, 0.29569308540817146], ""explore_subsample"": false, ""hmm_window"": 4, ""kde_tau"": 0.0129591305700658, ""n_chains"": 4, ""n_init"": 19, ""orchestrate_every"": 5, ""p_dream"": 0.9497988958093059, ""rejection_streak"": 9, ""seed"": 2, ""sigma_fraction"": 0.014653000425703128, ""wide_sigma_fraction"": 0.7776255965983677}",,99.29553985595703,,random,,-0.12817535400390057
lcbench_126026,lcbench,R__192,3,200,200,-98.55025482177734,-98.55025482177734,98.55025482177734,,True,0.27673870004946366,0.09627660043770447,0.28404340002452955,10400.0,0.18046209961175919,200,-98.55025482177734,0.5113636363636364,0.9545454545454546,4,1,12,0.27655629999935627,0.1082994001917541,0.16825689980760217,0.9715909090909091,0.5087719298245614,0.022727272727272728,0.5,0.005681818181818182,1.0,"{""T_mcmc"": 0.512344524610641, ""burnin_fraction"": 0.21706096283785975, ""bw_prior_strength"": 64.85500735360841, ""decoder"": ""soft"", ""emission_mu"": [-0.14784654270408573, 1.4784654270408575, 0.2217698140561286], ""emission_sigma"": [0.8870792562245144, 3.696163567602144, 0.29569308540817146], ""explore_subsample"": false, ""hmm_window"": 4, ""kde_tau"": 0.0129591305700658, ""n_chains"": 4, ""n_init"": 19, ""orchestrate_every"": 5, ""p_dream"": 0.9497988958093059, ""rejection_streak"": 9, ""seed"": 3, ""sigma_fraction"": 0.014653000425703128, ""wide_sigma_fraction"": 0.7776255965983677}",,98.55025482177734,,random,,-0.8734603881835881
lcbench_126026,lcbench,R__192,4,200,200,-98.94804382324219,-98.94804382324219,98.94804382324219,,True,0.24264339997898787,0.08965980034554377,0.25288719998206943,10400.0,0.1529835996334441,200,-98.94804382324219,0.47126436781609193,0.9425287356321839,6,1,8,0.24242690001847222,0.10105729987844825,0.14136960014002398,0.9712643678160919,0.47337278106508873,0.011494252873563218,0.0,0.017241379310344827,0.6666666666666666,"{""T_mcmc"": 0.512344524610641, ""burnin_fraction"": 0.21706096283785975, ""bw_prior_strength"": 64.85500735360841, ""decoder"": ""soft"", ""emission_mu"": [-0.14784654270408573, 1.4784654270408575, 0.2217698140561286], ""emission_sigma"": [0.8870792562245144, 3.696163567602144, 0.29569308540817146], ""explore_subsample"": false, ""hmm_window"": 4, ""kde_tau"": 0.0129591305700658, ""n_chains"": 4, ""n_init"": 19, ""orchestrate_every"": 5, ""p_dream"": 0.9497988958093059, ""rejection_streak"": 9, ""seed"": 4, ""sigma_fraction"": 0.014653000425703128, ""wide_sigma_fraction"": 0.7776255965983677}",,98.94804382324219,,random,,-0.4756713867187443
lcbench_126026,lcbench,R__193,0,200,200,-98.18551635742188,-98.18551635742188,98.18551635742188,,True,0.6250185000244528,0.10724109999136999,0.6345898999716155,10400.0,0.5177774000330828,200,-98.18551635742188,0.6961325966850829,0.09392265193370165,4,2,12,0.6248221000423655,0.12025690032169223,0.5045651997206733,0.9779005524861878,0.6949152542372882,0.016574585635359115,0.6666666666666666,0.0055248618784530384,1.0,"{""T_mcmc"": 1.0054559772335407, ""burnin_fraction"": 0.022836167028460343, ""bw_prior_strength"": 2.051892414381927, ""decoder"": ""soft"", ""emission_mu"": [-0.119110013388704, 1.1911001338870402, 0.17866502008305601], ""emission_sigma"": [0.7146600803322241, 2.9777503347176, 0.238220026777408], ""explore_subsample"": false, ""hmm_window"": 14, ""kde_tau"": 0.16798722629810822, ""n_chains"": 5, ""n_init"": 13, ""orchestrate_every"": 5, ""p_dream"": 0.0790601150528103, ""rejection_streak"": 4, ""seed"": 0, ""sigma_fraction"": 0.08706105085344268, ""wide_sigma_fraction"": 0.041412668375284734}",,98.18551635742188,,random,,-1.2381988525390568
